"dwc.scientificName","freq"
"Chrysichthys mabusi",9
"Citharinus congicus",9
"Clarias theodorae",9
"Clinostomus funduloides estor",9
"Cottus hypselurus",9
"Cyprinodon hubbsi",9
"Devario browni",9
"Epinephelus adscensionis",9
"Epinephelus nigritus",9
"Etheostoma kennicotti",9
"Gasterosteus wheatlandi",9
"Gila bicolor",9
"Gymnura micrura",9
"Halichoeres bivittatus",9
"Heterochromis multidens",9
"Hoplomyzon sexpapilostoma",9
"Hybognathus hayi",9
"Icelus bicornis",9
"Ichthyborus ornatus",9
"Jenkinsia lamprotaenia",9
"Kneria paucisquamata",9
"Knodus",9
"Lophogobius cyprinoides",9
"Lota lota maculosa",9
"Lycodes turneri",9
"Mastacembelus congicus",9
"Mastacembelus liberiensis",9
"Micralestes occidentalis",9
"Microsternarchus bilineatus",9
"Monacanthus",9
"Moxostoma hubbsi",9
"Neolamprologus",9
"Neolebias trilineatus",9
"Oligocottus maculosus",9
"Oncorhynchus nerka",9
"Panaque maccus",9
"Parachanna obscura",9
"Paraclinus marmoratus",9
"Paralichthys albigutta",9
"Paralichthys oblongus",9
"Paramormyrops sphekodes",9
"Petrocephalus pulsivertens",9
"Petrocephalus squalostoma",9
"Phractura brevicauda",9
"Phractura tenuicauda",9
"Pimephales tenellus",9
"Plagioscion squamosissimus",9
"Poecilia hispaniolana",9
"Polypterus ornatipinnis",9
"Polypterus palmas",9
"Potamothrissa acutirostris",9
"Potamotrygon",9
"Prionotus scitulus",9
"Procatopus similis",9
"Prosopium cylindraceum quadrilateral",9
"Rhinichthys chrysogaster",9
"Rhinobatos lentiginosus",9
"Richardsonius vandoisulus",9
"Salmo irideus",9
"Sarda sarda",9
"Scaphirhynchus platorynchus",9
"Sciaena",9
"Seriola dumerili",9
"Siphostoma fuscum",9
"Sparisoma radians",9
"Synodontis contracta",9
"Synodontis haugi",9
"Tilapia tholloni",9
"Trachinocephalus myops",9
"Xiphophorus cortezi",9
"Acipenseridae",8
"Aequidens",8
"Alticorpus mentale",8
"Amphilius krefftii",8
"Anchoa lamprotaenia",8
"Ancistrus",8
"Archosargus rhomboidalis",8
"Astroblepus",8
"Astyanax fasciatus",8
"Balistes vetula",8
"Barbus innocens",8
"Barbus macrops",8
"Bathyaethiops caudomaculatus",8
"Bembrops greyi",8
"Blenniidae",8
"Brevoortia",8
"Brycon whitei",8
"Calamus arctifrons",8
"Calamus bajonado",8
"Campylomormyrus phantasticus",8
"Carcharhinus acronotus",8
"Catostomus macrocheilus",8
"Chaetobranchus flavescens",8
"Charax gibbosus",8
"Chasmodes bosquianus",8
"Chiloglanis billsi",8
"Chiloglanis elisabethianus",8
"Chiloglanis orthodontus",8
"Chrosomus",8
"Citharichthys macrops",8
"Clarias buthupogon",8
"Congoglanis alula",8
"Congoglanis sagitta",8
"Cottidae",8
"Creagrutus melasma",8
"Ctenopoma",8
"Ctenopoma muriei",8
"Cyprinella callisema",8
"Cypselurus",8
"Dasyatis say",8
"Distichodus sexfasciatus",8
"Esox reichertii",8
"Etheostoma asprigene",8
"Etheostoma histrio",8
"Etheostoma neopterum",8
"Etheostoma parvipinne",8
"Etheostoma perlongum",8
"Fistularia tabacaria",8
"Geophagus jurupari",8
"Geophagus surinamensis",8
"Gephyroglanis longipinnis",8
"Gnathonemus longibarbis",8
"Harengula humeralis",8
"Hemiramphus",8
"Hesperoleucus symmetricus",8
"Hippocampus",8
"Hippopotamyrus castor",8
"Ichthyomyzon",8
"Ictalurus",8
"Lepomis symmetricus",8
"Leporellus vittatus",8
"Leptocypris",8
"Leucichthys hoyi",8
"Mallotus villosus",8
"Microsynodontis batesii",8
"Mugil trichodon",8
"Mylocheilus caurinus",8
"Myoxocephalus scorpius",8
"Nannaethiops unitaeniatus",8
"Notropis ozarcanus",8
"Notropis zonistia",8
"Ochmacanthus alternus",8
"Oreochromis",8
"Osteoglossum bicirrhosum",8
"Paralichthys",8
"Percina oxyrhyncha",8
"Percina shumardi",8
"Petrocephalus catostoma",8
"Pholis gunnellus",8
"Phractura lindica",8
"Poecilichthys inscriptum",8
"Poecilichthys mariae",8
"Pollimyrus plagiostoma",8
"Polypterus senegalus",8
"Potamothrissa obtusirostris",8
"Prosopium williamsoni",8
"Ptychocheilus grandis",8
"Raja erinacea",8
"Romanogobio albipinnatus",8
"Salminus hilarii",8
"Salmonidae",8
"Sardinella aurita",8
"Scaridae",8
"Schilbeodes",8
"Scorpaena guttata",8
"Sphoeroides",8
"Stomatorhinus ater",8
"Symphurus",8
"Syngnathus pelagicus",8
"Synodontis decora",8
"Synodontis nigromaculata",8
"Telmatherina",8
"Thoburnia hamiltoni",8
"Tomicodon fasciatus",8
"Xiphister atropurpureus",8
"Achirus lineatus",7
"Acipenser brevirostrum",7
"Acrocheilus alutaceus",7
"Adontosternarchus devenanzii",7
"Ambloplites cavifrons",7
"Ammocrypta vivax",7
"Anadoras weddellii",7
"Ancylopsetta ommata",7
"Anguilla",7
"Anisotremus virginicus",7
"Aplocheilichthys centralis",7
"Ascelichthys rhodorus",7
"Astronotus ocellatus",7
"Bagrus ubangensis",7
"Belonesox belizanus",7
"Brachyhypopomus beebei",7
"Caecomastacembelus niger",7
"Campylomormyrus",7
"Canthidermis sufflamen",7
"Centrophorus granulosus",7
"Cetopsorhamdia insidiosa",7
"Chaetostoma",7
"Chasmodes saburrae",7
"Chiloglanis micropogon",7
"Chrysichthys longibarbis",7
"Chrysichthys ornatus",7
"Citharichthys sordidus",7
"Citharichthys spilopterus",7
"Clarias stappersii",7
"Clinostomus",7
"Corydoras",7
"Crenicichla geayi",7
"Ctenogobius fasciatus",7
"Cyprinodontidae",7
"Dasyatis sabina",7
"Embiotoca jacksoni",7
"Engraulidae",7
"Epiplatys ansorgii",7
"Equetus umbrosus",7
"Erpetoichthys calabaricus",7
"Etheostoma barbouri",7
"Etheostoma etnieri",7
"Etheostoma microperca",7
"Etheostoma thalassinum",7
"Etropus crossotus",7
"Gadus",7
"Geophagus",7
"Gila atraria",7
"Ginglymostoma cirratum",7
"Gobiosoma robustum",7
"Gymnotus carapo",7
"Haemulon flavolineatum",7
"Haemulon parrai",7
"Harengula jaguana",7
"Hexagrammos stelleri",7
"Holacanthus ciliaris",7
"Holocentrus",7
"Hybognathus placitus",7
"Hypostomus plecostomoides",7
"Hypsoblennius hentz",7
"Isurus oxyrinchus",7
"Kribia",7
"Kyphosus sectatrix",7
"Labeo lineatus",7
"Lactophrys triqueter",7
"Lates microlepis",7
"Lepibema chrysops",7
"Lepomis pallidus",7
"Leporinus striatus",7
"Lethrinops gossei",7
"Liparis major",7
"Lota maculosa",7
"Lutjanus analis",7
"Marcusenius macrolepidotus",7
"Marcusenius senegalensis",7
"Menidia extensa",7
"Mesobola",7
"Microstomus pacificus",7
"Mochokus niloticus",7
"Myxine",7
"Nannocharax hastatus",7
"Nannocharax rubensteini",7
"Neolebias",7
"Nomeus gronovii",7
"Notropis deliciosa",7
"Notropis semperasper",7
"Notropis suttkusi",7
"Notropis trichroisteus",7
"Noturus mollis",7
"Oncorhynchus clarki",7
"Parakneria cameronensis",7
"Pareutropius mandevillei",7
"Pelvicachromis",7
"Peprilus triacanthus",7
"Peristedion miniatum",7
"Petrocephalus schoutedeni",7
"Phago intermedius",7
"Phoxinus oreas",7
"Plataplochilus chalcopyrus",7
"Plataplochilus terveri",7
"Platydoras costatus",7
"Poecilia formosa",7
"Pollimyrus nigricans",7
"Pomacanthus paru",7
"Pomolobus chrysochloris",7
"Pomolobus mediocris",7
"Rajiformes",7
"Rhinonemus cimbrius",7
"Sardinops sagax",7
"Scarus",7
"Scomber scombrus",7
"Scyliorhinus retifer",7
"Sebastes mystinus",7
"Serrasalmus",7
"Serrasalmus rhombeus",7
"Sparisoma chrysopterum",7
"Sparisoma rubripinne",7
"Sphyrna zygaena",7
"Synbranchus marmoratus",7
"Synodontis longirostris",7
"Synodontis rebeli",7
"Telmatochromis temporalis",7
"Thalassoma bifasciatum",7
"Trachelyopterus galeatus",7
"Trinectes fasciatus",7
"Xiphophorus nezahualcoyoti",7
"Zoarces americanus",7
"Abudefduf",6
"Achirus",6
"Acipenser",6
"Acipenser transmontanus",6
"Aequidens latifrons",6
"Agonopsis vulsa",6
"Allanetta harringtonensis",6
"Amphilius jacksonii",6
"Aphyocharax alburnus",6
"Atherinops affinis",6
"Auchenoglanis wittei",6
"Barbus miolepis",6
"Barbus stigmatopygus",6
"Barbus sublineatus",6
"Bathygobius",6
"Bothus ocellatus",6
"Bryconamericus",6
"Calamus",6
"Carcharhinus leucas",6
"Carcharhinus limbatus",6
"Catostomidae",6
"Catostomus platyrhynchus",6
"Chaetodon",6
"Chilochromis duponti",6
"Chromidotilapia",6
"Chrosomus neogaeus",6
"Cichla ocellaris",6
"Cichlasoma bimaculatum",6
"Cichlasoma cyanoguttatum",6
"Clarias camerunensis",6
"Clinocottus analis",6
"Clupea",6
"Coregonus hoyi",6
"Corynopoma riisei",6
"Ctenopoma multispine",6
"Curimatidae",6
"Cyprinella trichroistia",6
"Danio devario",6
"Dasycottus setiger",6
"Diapterus auratus",6
"Distichodus lusosso",6
"Doumea chappuisi",6
"Electrophorus electricus",6
"Epinephelus cruentatus",6
"Eretmodus cyanostictus",6
"Etheostoma cinereum",6
"Etheostoma flavum",6
"Etheostoma kanawhae",6
"Etheostoma maculatum vulneratum",6
"Etheostoma microlepidum",6
"Etheostoma tetrazonum",6
"Eucinostomus californiensis",6
"Eucinostomus lefroyi",6
"Fundulus dispar",6
"Fundulus waccamensis",6
"Girella nigricans",6
"Glyptocephalus zachirus",6
"Gobiesox maeandricus",6
"Gobiosoma",6
"Haemulon bonariense",6
"Hemigrammus unilineatus",6
"Heterotis niloticus",6
"Hexagrammos",6
"Hydrocynus goliath",6
"Hypleurochilus geminatus",6
"Hypsurus caryi",6
"Ichthyomyzon castaneus",6
"Ictalurus furcatus",6
"Ictalurus platycephalus",6
"Labeo greenii",6
"Lamna nasus",6
"Larimus fasciatus",6
"Leporinus",6
"Leptodoras",6
"Leucichthys",6
"Leuroglossus stilbius",6
"Menticirrhus",6
"Microgadus proximus",6
"Microthrissa royauxi",6
"Mormyrops attenuatus",6
"Mormyrops masuianus",6
"Mormyrus caballus",6
"Morone saxalitus",6
"Moxostoma duquesnii",6
"Mycteroperca phenax",6
"Nannocharax occidentalis",6
"Nannocharax taenia",6
"Neobola",6
"Neoceratodus",6
"Neolebias ansorgii",6
"Notropis emiliae",6
"Noturus flavater",6
"Odontaspis taurus",6
"Oncorhynchus",6
"Orthochromis stormsi",6
"Perca fluviatilis",6
"Percina cymatotaenia",6
"Percina ouachitae",6
"Phanerodon furcatus",6
"Pharyngochromis",6
"Phractura",6
"Platichthys stellatus",6
"Platyurosternarchus crypticus",6
"Plecostomus biseriatus",6
"Pomacentrus",6
"Porichthys myriaster",6
"Psectrogaster rutiloides",6
"Pseudocetopsis",6
"Pseudocetopsis ramdia",6
"Pseudopimelodus",6
"Pterygoplichthys gefficips",6
"Raiamas salmolucius",6
"Rajidae",6
"Rhamdia quelen",6
"Rineloricaria",6
"Rineloricaria caracasensis",6
"Scardinius erythrophthalmus",6
"Scomber japonicus",6
"Scomberesox saurus",6
"Scophthalmus aquosus",6
"Scorpaena brasiliensis",6
"Scorpaena grandicornis",6
"Scorpaena plumieri",6
"Seriola rivoliana",6
"Serranus subligarius",6
"Signalosa petenense",6
"Siluranodon auritus",6
"Sphyrna lewini",6
"Sternarchorhynchus stewarti",6
"Sternopygus",6
"Syacium papillosum",6
"Synodontis acanthoperca",6
"Synodontis polyodon",6
"Synodontis schoutedeni",6
"Tetraodon miurus",6
"Thaleichthys pacificus",6
"Thoracocharax stellatus",6
"Trachinotus",6
"Urophycis tenuis",6
"Xiphophorus montezumae",6
"Acanthurus triostegus",5
"Acara",5
"Acyrtops beryllinus",5
"Alburnoides bipunctatus",5
"Ammodytes",5
"Ammodytes hexapterus",5
"Andersonia leptura",5
"Anguilliformes",5
"Anoplopoma fimbria",5
"Antigonia capros",5
"Aplocheilus",5
"Apteronotus apurensis",5
"Arapaima gigas",5
"Aspidophoroides monopterygius",5
"Aspredo aspredo",5
"Astroscopus guttatus",5
"Astroscopus y-graecum",5
"Astyanax caucanus",5
"Bagrus orientalis",5
"Barbus compiniei",5
"Barbus haasianus",5
"Barbus oligogrammus",5
"Barbus oxyrhynchus",5
"Barbus trimaculatus",5
"Barbus trispilomimus",5
"Barbus zanzibaricus",5
"Bathygobius mystacium",5
"Brachyhypopomus occidentalis",5
"Campylomormyrus numenius",5
"Campylomormyrus rhynchophorus",5
"Carangidae",5
"Carcharias taurus",5
"Centropristis ocyurus",5
"Chaetobranchus",5
"Channa",5
"Chauliodus sloani",5
"Cheilopogon pinnatibarbatus",5
"Cheirodontops geayi",5
"Chiloglanis kalungwishi",5
"Clarias alluaudi",5
"Clarias platycephalus",5
"Clupea pallasi",5
"Cottus aleuticus",5
"Cottus gulosus",5
"Cottus paulus",5
"Creagrutus",5
"Crenicichla alta",5
"Ctenopoma weeksii",5
"Cyathopharynx furcifer",5
"Cynoscion nothus",5
"Dallia pectoralis",5
"Danio aequipinnatus",5
"Decapterus punctatus",5
"Devario regina",5
"Diplodus holbrookii",5
"Distichodus atroventralis",5
"Divandu albimarginatus",5
"Doradidae",5
"Doumea gracila",5
"Epinephelus",5
"Epiplatys spilargyreius",5
"Erimystax x-punctatus",5
"Etheostoma collettei",5
"Etheostoma fonticola",5
"Fundulus parvipinnis",5
"Galeocerdo cuvieri",5
"Gambusia geiseri",5
"Gambusia punctata",5
"Gambusia puncticulata",5
"Garra",5
"Garra ornata",5
"Genyonemus lineatus",5
"Gephyrocharax",5
"Gobio obtusirostris",5
"Haplochilus",5
"Hemigrammopetersius barnardi",5
"Hemigrammus",5
"Hemigrammus marginatus",5
"Hemiramphus brasiliensis",5
"Heterobranchus isopterus",5
"Heterodontus",5
"Holocentrus vexillarius",5
"Hyperprosopon argenteum",5
"Icelinus borealis",5
"Ictiobus cyprinellus",5
"Idiacanthus fasciola",5
"Kribia kribensis",5
"Labeo coubie",5
"Labeo cyclorhynchus",5
"Labeo lukulae",5
"Labeo sanagaensis",5
"Lamprologus callipterus",5
"Lates niloticus",5
"Lebistes reticulatus",5
"Lepisosteus productus",5
"Lepophidium profundorum",5
"Leptocypris niloticus",5
"Lobochilotes labiatus",5
"Lycodes",5
"Macquaria novemaculeata",5
"Malapterurus oguensis",5
"Mastacembelus frenatus",5
"Micropterus floridanus",5
"Microstomatichthyoborus bashforddeani",5
"Moenkhausia",5
"Mormyridae",5
"Mormyrops breviceps",5
"Morone mississippiensis",5
"Mycteroperca",5
"Myomyrus pharao",5
"Nannocharax brevis",5
"Nautichthys oculofasciatus",5
"Nocomis hybrid",5
"Notropis amabilis",5
"Notropis atrocaudalis",5
"Notropis merlini",5
"Notropis nivea",5
"Notropis shumardi",5
"Notropis volucella",5
"Noturus elegans",5
"Odaxothrissa losera",5
"Ophichthus rex",5
"Ophiodon elongatus",5
"Opsanus",5
"Opsaridium loveridgii",5
"Oreochromis schwebischi",5
"Oreochromis urolepis",5
"Orthochromis kalungwishiensis",5
"Orthochromis luongoensis",5
"Orthochromis malagaraziensis",5
"Paragoniates alburnus",5
"Paralichthys californicus",5
"Parananochromis longirostris",5
"Percina burtoni",5
"Percina lenticula",5
"Percina nasuta",5
"Percina nevisense",5
"Percina tanasi",5
"Percopsis transmontana",5
"Petrocephalus binotatus",5
"Petrocephalus frieli",5
"Petrocephalus mbossou",5
"Petrochromis famula",5
"Phoxinus",5
"Pimelodus blochii",5
"Pimephales vigilax perspicuous",5
"Platyurosternarchus macrostomus",5
"Plecostomus",5
"Pleuronectes vetulus",5
"Poecilia hybrid",5
"Poecilichthys rufilineatus",5
"Poecilichthys whippilei",5
"Pollimyrus nigripinnis",5
"Polydactylus octonemus",5
"Polypterus bichir",5
"Pomacentridae",5
"Poropanchax normani",5
"Potamorrhaphis guianensis",5
"Pristigenys alta",5
"Pseudoscarus guacamaia",5
"Pterodoras rivasi",5
"Pygocentrus pirayu",5
"Pyrrhulina lugubris",5
"Rachycentron canadum",5
"Rhamdella",5
"Rhinoptera bonasus",5
"Rhizoprionodon terraenovae",5
"Roeboides",5
"Romanogobio uranoscopus",5
"Rypticus maculatus",5
"Salvelinus malma",5
"Sardinella",5
"Schilbeodes nocturnus",5
"Schizodon isognathus",5
"Scoliodon terrae-novae",5
"Scorpaena",5
"Scorpaenichthys marmoratus",5
"Sebastes alutus",5
"Sebastodes",5
"Seriola fasciata",5
"Serranidae",5
"Serrasalmus irritans",5
"Simochromis marginatus",5
"Siphateles",5
"Sparidae",5
"Stellifer lanceolatus",5
"Symphurus atricauda",5
"Syngnathus leptorhynchus",5
"Syngnathus louisianae",5
"Synodontis euptera",5
"Synodontis pardalis",5
"Synodontis schall",5
"Synodus intermedius",5
"Tilapia mariae",5
"Trachurus lathami",5
"Triglops pingeli",5
"Tropheus duboisi",5
"Tylosurus crocodilus crocodilus",5
"Xiphophorus continens",5
"Zaireichthys mandevillei",5
"Ablennes hians",4
"Acanthurus bahianus",4
"Aeoliscus strigatus",4
"Aethiomastacembelus congicus",4
"Agamyxis albomaculatus",4
"Alestes longipinnis",4
"Aluterus scriptus",4
"Amblyopsis spelaea",4
"Amblyraja radiata",4
"Amphilius atesuensis",4
"Amphilius caudosignatus",4
"Amphilius crassus",4
"Amphiprion",4
"Anabas",4
"Anableps",4
"Anoplarchus purpurescens",4
"Aplocheilus panchax",4
"Apodichthys flavidus",4
"Apteronotus",4
"Argentina silus",4
"Argyropelecus affinis",4
"Artedius harringtoni",4
"Artedius lateralis",4
"Asprotilapia",4
"Astyanax",4
"Astyanax fasciatus mexicanus",4
"Astyanax mexicanus",4
"Atherinopsis californiensis",4
"Atopodontus adriaensi",4
"Barbus ablabes",4
"Barbus barnardi",4
"Barbus callipterus",4
"Barbus guineensis",4
"Benitochromis",4
"Benitochromis riomuniensis",4
"Bryconops",4
"Bunocephalus amaurus",4
"Calamus proridens",4
"Callichthys",4
"Calliurichthys grossi",4
"Campylomormyrus curvirostris",4
"Campylomormyrus luapulaensis",4
"Canthidermis maculatus",4
"Carcharodon carcharias",4
"Centropristis philadelphica",4
"Chaetodon ocellatus",4
"Channallabes apus",4
"Chiloglanis congicus",4
"Chrysichthys laticeps",4
"Citharichthys",4
"Clarias batrachus",4
"Clarias gabonensis",4
"Cololabis saira",4
"Conger oceanicus",4
"Corvina",4
"Coryphaena equiselis",4
"Creagrutus taphorni",4
"Cryptacanthodes maculatus",4
"Ctenobrycon spilurus",4
"Ctenolucius hujeta",4
"Ctenopoma maculatum",4
"Cycleptus elongatus",4
"Cyprinodon macularius",4
"Dactylopterus volitans",4
"Dionda episcopa",4
"Dormitator lebretonis",4
"Echiophis punctifer",4
"Eigenmannia macrops",4
"Elops lacerta",4
"Embiotoca lateralis",4
"Enophrys bison",4
"Epinephelus aeneus",4
"Epinephelus guttatus",4
"Epiplatys bifasciatus",4
"Epiplatys chaperi",4
"Etheostoma baileyi",4
"Etheostoma ditrema",4
"Etheostoma gutselli",4
"Etheostoma maculatum sanguifluum",4
"Etheostoma moorei",4
"Etheostoma sellare",4
"Euchilichthys",4
"Euchilichthys dybowskii",4
"Forbesichthys agassizii",4
"Fundulus pulvereus",4
"Galeocerdo cuvier",4
"Gambusia rhizophorae",4
"Garra dembeensis",4
"Garra geba",4
"Garra ignestii",4
"Geophagus brasiliensis",4
"Gillichthys mirabilis",4
"Glyptocephalus cynoglossus",4
"Gobiosoma ginsburgi",4
"Gonostoma elongatum",4
"Gymnorhamphichthys bogardusi",4
"Gymnothorax",4
"Haemulidae",4
"Haemulon parra",4
"Haemulon rimator",4
"Halichoeres hortulanus",4
"Haplochromis vanheusdeni",4
"Hemibrycon",4
"Hemiodus microlepis",4
"Hemisorubim platyrhynchos",4
"Hemistichodus mesmaekersi",4
"Heptapterus",4
"Heterobranchus",4
"Heterostichus rostratus",4
"Hexagrammos decagrammus",4
"Holacanthus tricolor",4
"Holocentrus ascensionis",4
"Hoplosternum",4
"Hoplosternum littorale",4
"Hybognathus",4
"Hybopsis amnis",4
"Hybopsis gracilis",4
"Hydrocynus",4
"Hyperoglyphe perciformis",4
"Hysterocarpus traski",4
"Ictalurus catus",4
"Ilisha africana",4
"Jordania zonope",4
"Labeo nunensis",4
"Lampetra",4
"Lasiancistrus",4
"Leporinus friderici",4
"Leporinus muyscorum",4
"Leptoclinus maculatus",4
"Leucoraja erinacea",4
"Leuresthes tenuis",4
"Limia vittata",4
"Liparis florae",4
"Liza falcipinnis",4
"Lophius",4
"Lophius piscatorius",4
"Loricaria",4
"Loricariichthys brunneus",4
"Lumpenella longirostris",4
"Lycodes cortezianus",4
"Lycodes pacificus",4
"Lyopsetta exilis",4
"Lythrurus ardens",4
"Lythrypnus zebra",4
"Macrozoarces americanus",4
"Malapterurus microstoma",4
"Marcusenius livingstonii",4
"Marcusenius mento",4
"Marcusenius sanagaensis",4
"Megalamphodus axelrodi",4
"Melanostigma pammelas",4
"Merluccius productus",4
"Metzia parva",4
"Microctenopoma ocellifer",4
"Microctenopoma uelense",4
"Micrometrus minimus",4
"Microphis brachyurus",4
"Moenkhausia copei",4
"Mollienesia sphenops",4
"Monocentris japonicus",4
"Mormyrus longirostris",4
"Mullus auratus",4
"Mycteroperca bonaci",4
"Nannocharax hollyi",4
"Naso lituratus",4
"Neoceratodus forsteri",4
"Neogobius melanostomus",4
"Notropis ammophilus",4
"Notropis chloristius",4
"Notropis ortenburgeri",4
"Notropis snelsoni",4
"Notropis uranoscopus",4
"Noturus hybrid",4
"Ochmacanthus",4
"Oncorhynchus gorbuscha",4
"Oncorhynchus keta",4
"Osteoglossum",4
"Pagrus pagrus",4
"Pallasina barbata",4
"Panaque",4
"Parakneria",4
"Paralabrax clathratus",4
"Paralabrax nebulifer",4
"Parananochromis gabonicus",4
"Paratrygon aiereba",4
"Pentanemus quinquarias",4
"Percina aurolineata",4
"Percina carbonaria",4
"Percina hybrid",4
"Pervagor spilosoma",4
"Petrocephalus pallidomaculatus",4
"Petrocephalus pellegrini",4
"Petrocephalus similis",4
"Phenacogrammus",4
"Pholis laeta",4
"Pimephales",4
"Poecilichthys",4
"Poecilichthys spectabilis",4
"Poecilichthys tippecanoe",4
"Poecilichthys whipplii",4
"Polistotrema stoutii",4
"Pollimyrus adspersus",4
"Polycentrus schomburgki",4
"Polydactylus approximans",4
"Porichthys porosissimus",4
"Prochilodus magdalenae",4
"Prosopium quadrilateral",4
"Protopterus annectens",4
"Pseudopimelodus bufonius",4
"Pseudoplatystoma fasciatum",4
"Pseudotropheus",4
"Pyrrhulina",4
"Radulinus asprellus",4
"Raiamas senegalensis",4
"Raja binoculata",4
"Raja eglanteria",4
"Raja laevis",4
"Rhacochilus vacca",4
"Rhamdia sebae",4
"Rhamphichthys drepanium",4
"Rhinichthys nubilus",4
"Rhodeus amarus",4
"Richardsonius elongatus",4
"Rivulus magdalenae",4
"Sabanejewia hybrid",4
"Salarichthys textilis",4
"Sardinella maderensis",4
"Scarus iseri",4
"Schilbe",4
"Sciaenidae",4
"Scopelogadus mizolepis mizolepis",4
"Sebastes",4
"Seriola",4
"Seriphus politus",4
"Serranochromis",4
"Sparisoma aurofrenatum",4
"Stenobrachius leucopsarus",4
"Sternarchorhynchus mormyrus",4
"Sternarchorhynchus roseni",4
"Sternoptyx diaphana",4
"Stethojulis balteata",4
"Syngnathidae",4
"Synodontis greshoffi",4
"Synodontis nigrita",4
"Synodontis tessmanni",4
"Synodus",4
"Tetraodon mbu",4
"Thalassoma amblycephalum",4
"Thalassoma ballieui",4
"Thalassoma cupido",4
"Trichodon trichodon",4
"Trichogaster trichopterus",4
"Triglops murrayi",4
"Trinectes",4
"Triportheus",4
"Tropheops tropheops",4
"Varicorhinus axelrodi",4
"Zenopsis conchifera",4
"Acanthurus chirurgus",3
"Acanthurus coeruleus",3
"Achirus achirus",3
"Adontosternarchus sachsi",3
"Aequidens potaroensis",3
"Agonus decagonus",3
"Aluterus",3
"Ammocrypta clara",3
"Amphilius leroyi",3
"Amphilius zairensis",3
"Anchovia",3
"Anomalops katoptron",3
"Anoplogaster cornuta",3
"Anoptichthys jordani",3
"Aphyosemion cameronense",3
"Aphyosemion primigenium",3
"Aplocheilichthys johnstoni",3
"Aplocheilichthys lamberti",3
"Apogon",3
"Apteronotus bonapartii",3
"Archoplites interruptus",3
"Argyropelecus aculeatus",3
"Argyropelecus sladeni",3
"Aspidophoroides olriki",3
"Aspredinichthys filamentosus",3
"Aspredinichthys tibicen",3
"Atherinella pachylepis",3
"Atractosteus spatula",3
"Auchenipterichthys thoracatus",3
"Auchenipteridae",3
"Auchenoglanis",3
"Auxis thazard",3
"Awaous banana",3
"Barbus anema",3
"Barbus brazzai",3
"Barbus cadenati",3
"Barbus deserti",3
"Barbus laticeps",3
"Barbus petenyi",3
"Barbus trispilos",3
"Bathyaethiops",3
"Bathymaster signatus",3
"Blicca bjoerkna",3
"Bothidae",3
"Bothus",3
"Botia",3
"Brachyhypopomus diazi",3
"Brachyistius frenatus",3
"Brachyrhaphis episcopi",3
"Brevoortia patronus",3
"Brevoortia smithi",3
"Brosme brosme",3
"Brycinus nurse",3
"Brycinus opisthotaenia",3
"Bryconalestes longipinnis",3
"Bunocephalus coracoideus",3
"Bunocephalus verrucosus",3
"Caecomastacembelus goro",3
"Calamus pennatula",3
"Callichthys callichthys",3
"Campostoma",3
"Campostoma hybrid",3
"Caranx rhonchus",3
"Carcharhinus falciformis",3
"Carcharhinus milberti",3
"Carpiodes cyprinus cyprinus",3
"Catostomus discobolus",3
"Catostomus insignis",3
"Catostomus occidentalis",3
"Centrodoras brachiatus",3
"Cephalopholis nigri",3
"Chaetodon striatus",3
"Chanda nama",3
"Channa striata",3
"Chanos chanos",3
"Chasmocranus",3
"Chelaethiops rukwaensis",3
"Chetia mola",3
"Chiloglanis batesii",3
"Chiloglanis cameronensis",3
"Chiloglanis disneyi",3
"Chilomycterus",3
"Chilomycterus schoepfii",3
"Chordata",3
"Chromidotilapia mrac",3
"Chromis cyanea",3
"Chromis punctipinnis",3
"Chrysichthys auratus",3
"Chrysichthys dageti",3
"Chrysichthys grandis",3
"Chrysichthys habereri",3
"Chrysichthys platycephalus",3
"Chrysichthys punctatus",3
"Chrysichthys thonneri",3
"Chrysiptera",3
"Citharichthys stigmaeus",3
"Citharinus latus",3
"Clarias liocephalus",3
"Clariidae",3
"Conger conger",3
"Cottus rhotheus",3
"Ctenopoma acutirostre",3
"Ctenopoma nigropannosum",3
"Ctenopoma petherici",3
"Curimata cerasina",3
"Cyclothone acclinidens",3
"Cynoscion",3
"Cyphomyrus",3
"Cyprinella callitaenia",3
"Cypselurus heterurus",3
"Devario pathirana",3
"Diaphus",3
"Distichodus",3
"Eleotris daganensis",3
"Eleotris fusca",3
"Engraulisoma taeniatum",3
"Epinephelus niveatus",3
"Epiplatys sexfasciatus",3
"Equetus",3
"Ernstichthys megistus",3
"Etheostoma cragini",3
"Etheostoma denoncourti",3
"Etheostoma luteovinctum",3
"Etheostoma okaloosae",3
"Etheostoma rubrum",3
"Etheostoma sagitta",3
"Etheostoma scotti",3
"Etheostoma smithi",3
"Etheostoma tuscumbia",3
"Exocoetidae",3
"Exocoetus",3
"Fodiator acutus",3
"Fundulus luciae",3
"Galeoides decadactylus",3
"Garra duobarbis",3
"Garra waterloti",3
"Gasteropelecus",3
"Gempylus serpens",3
"Gephyroglanis",3
"Gephyroglanis congicus",3
"Gibbonsia elegans",3
"Gila pandora",3
"Glossogobius",3
"Gnathonemus",3
"Gnathonemus echidnorhynchus",3
"Gobioides broussoneti",3
"Gobius",3
"Gobius niger",3
"Gymnocanthus tricuspis",3
