"dwc.scientificName","freq"
"Salarias fasciatus",4
"Salvelinus malma",4
"Saurida undosquamis",4
"Schistura devdevi",4
"Schizothorax nepalensis",4
"Sebastes aurora",4
"Sebastes ciliatus",4
"Sebastes crameri",4
"Sebastes polyspinis",4
"Seriola dumerili",4
"Sicamugil cascasia",4
"Sicydium salvini",4
"Siganus vulpinus",4
"Sphoeroides dorsalis",4
"Spirinchus thaleichthys",4
"Stethojulis bandanensis",4
"Strongylura notata",4
"Sufflamen bursa",4
"Sufflamen chrysopterum",4
"Tactostoma macropus",4
"Tetronarce californica",4
"Thalassoma duperrey",4
"Trachinotus paitensis",4
"Trachurus lathami",4
"Trichomycterus duellmani",4
"Trichomycterus laucaensis",4
"Triglops scepticus",4
"Upeneus parvus",4
"Uroconger lepturus",4
"Xiphister mucosus",4
"Zanclus cornutus",4
"Abudefduf sexfasciatus",3
"Abudefduf sordidus",3
"Abudefduf taurus",3
"Acantharchus pomotis",3
"Acipenser fulvescens",3
"Albula vulpes",3
"Alectis ciliaris",3
"Alosa sapidissima",3
"Aluterus scriptus",3
"Ambloplites constellatus",3
"Amblyglyphidodon curacao",3
"Amblyopsis rosae",3
"Ammocrypta meridiana",3
"Amphiprion percula",3
"Ancylopsetta ommata",3
"Anoplopoma fimbria",3
"Antigonia capros",3
"Apogon dianthus",3
"Apristurus brunneus",3
"Apristurus kampae",3
"Apteronotus albifrons",3
"Argentina sialis",3
"Argyropelecus affinis",3
"Argyropelecus sladeni",3
"Ariomma bondi",3
"Arothron meleagris",3
"Arothron nigropunctatus",3
"Artedius fenestralis",3
"Astyanacinus -A-",3
"Astyanax abramis",3
"Atheresthes evermanni",3
"Atherinella sallei",3
"Atherinopsis californiensis",3
"Aulorhynchus flavidus",3
"Aulostomus chinensis",3
"Awaous transandeanus",3
"Bagarius yarrelli",3
"Balistapus undulatus",3
"Basilichthys australis",3
"Basilichthys microlepidotus",3
"Bathophilus sp.",3
"Bathyagonus alascanus",3
"Bathyagonus nigripinnis",3
"Bathyraja taranetzi",3
"Belonesox belizanus",3
"Bembras japonica",3
"Benthalbella dentata",3
"Bonapartia pedaliota",3
"Bothus ocellatus",3
"Brachychalcinus sp.",3
"Brachyrhaphis cascajalensis",3
"Brevoortia tyrannus",3
"Brotula barbata",3
"Bryconamericus -H-",3
"Bryconamericus -J-",3
"Caesio caerulaurea",3
"Callionymus russelli",3
"Canthigaster bennetti",3
"Canthigaster janthinoptera",3
"Caranx sp.",3
"Carassius auratus x Cyprinus carpio",3
"Careproctus cypselurus",3
"Careproctus sp.",3
"Carnegiella myersi",3
"Catostomus ardens x C. discobolus",3
"Catostomus platyrhynchus x C. tahoensis",3
"Catostomus rimiculus",3
"Centropristis ocyurus",3
"Centropyge bicolor",3
"Centropyge potteri",3
"Cephalopholis cruentata",3
"Chaetodon capistratus",3
"Chaetodon quadrimaculatus",3
"Champsodon snyderi",3
"Characidae",3
"Characidium laterale",3
"Chasmistes liorus",3
"Cheilodipterus quinquelineatus",3
"Cheilopogon melanurus",3
"Cheirodon pisciculus",3
"Cheirodon sp.",3
"Chlorophthalmus borealis",3
"Chloroscombrus orqueta",3
"Chlorurus sordidus",3
"Chromis punctipinnis",3
"Chromis ternatensis",3
"Chrosomus erythrogaster x Luxilus cornutus",3
"Chrysiptera biocellata",3
"Chrysiptera brownriggii",3
"Chrysiptera taupou",3
"Citharichthys arctifrons",3
"Citharichthys stigmaeus",3
"Citharichthys xanthostigma",3
"Clinocottus embryum",3
"Clupisoma garua",3
"Cnesterodon decemmaculatus",3
"Coregonus clupeaformis",3
"Coryphaenoides acrolepis",3
"Cottus bairdii bairdii",3
"Cottus extensus",3
"Creagrutus kunturus",3
"Cribroheros alfari",3
"Cryptoheros spilurus",3
"Ctenobrycon sp.",3
"Cynodonichthys isthmensis",3
"Cyprinella caerulea",3
"Cyprinella callitaenia",3
"Cyprinella formosa",3
"Cyprinella monacha",3
"Cyprinella xaenura",3
"Cyprinion semiplotum",3
"Dactyloscopus tridigitatus",3
"Diaphus garmani",3
"Diaphus splendidus",3
"Diapterus peruvianus",3
"Dibranchus atlanticus",3
"Diplectrum bivittatum",3
"Diplomystes camposensis",3
"Doederleinia berycoides",3
"Dormitator latifrons",3
"Dysomma anguillare",3
"Elassoma evergladei",3
"Electrophorus electricus",3
"Embiotoca jacksoni",3
"Enteromius paludinosus",3
"Entomacrodus striatus",3
"Epinephelus aeneus",3
"Erimyzon oblongus claviformis",3
"Erpetoichthys sp.",3
"Etheostoma bellum",3
"Etheostoma blennioides newmani",3
"Etheostoma grahami",3
"Etheostoma perlongum",3
"Etheostoma pyrrhogaster",3
"Etheostoma spectabile spectabile",3
"Etheostoma swannanoa",3
"Etheostoma variatum",3
"Etropus microstomus",3
"Etrumeus teres",3
"Floridichthys carpio",3
"Forcipiger flavissimus",3
"Fundulus cingulatus",3
"Fundulus euryzonus",3
"Gagata cenia",3
"Gambusia geiseri",3
"Gambusia yucatana",3
"Gerreidae",3
"Gila conspersa",3
"Gila ditaenia",3
"Gila sp.",3
"Gobiesox strumosus",3
"Gobiidae",3
"Gobiosoma ginsburgi",3
"Gobiosoma robustum",3
"Gonostomatidae",3
"Grammistes sexlineatus",3
"Gymnachirus texae",3
"Gymnocanthus galeatus",3
"Gymnothorax nigromarginatus",3
"Halichoeres chrysus",3
"Halichoeres maculipinna",3
"Halichoeres margaritaceus",3
"Halichoeres poeyi",3
"Hemibrycon sp.",3
"Heptapteridae",3
"Hesperoleucus symmetricus",3
"Hippoglossina oblonga",3
"Hoplias microlepis",3
"Hypanus say",3
"Hyphessobrycon panamensis",3
"Hypophthalmichthys molitrix",3
"Hyporhamphus dussumieri",3
"Hypsagonus quadricornis",3
"Hypsoblennius hentz",3
"Icelinus fimbriatus",3
"Icelus sp.",3
"Ilyodon sp.",3
"Istiblennius dussumieri",3
"Jaydia carinata",3
"Labeo pangusia",3
"Labeo sp.",3
"Labiobarbus lineatus",3
"Leiuranus semicinctus",3
"Liparis florae",3
"Lutjanus fulvus",3
"Lutjanus gibbus",3
"Lutjanus kasmira",3
"Lutjanus synagris",3
"Luxilus zonatus x Notropis nubilis",3
"Lycodes cortezianus",3
"Lythrurus lirus",3
"Malakichthys wakiyae",3
"Melamphaes lugubris",3
"Merluccius albidus",3
"Microglanis variegatus",3
"Micropterus sp.",3
"Microspathodon chrysurus",3
"Moenkhausia latissima",3
"Moenkhausia oligolepis",3
"Moxostoma valenciennesi",3
"Myripristis kuntee",3
"Myripristis pralinia",3
"Myripristis violacea",3
"Mystus sp.",3
"Nangra assamensis",3
"Nebris microps",3
"Neoclinus blanchardi",3
"Neoeucirrhichthys maydelli",3
"Nezumia bairdii",3
"Nocomis sp.",3
"Notopterus notopterus",3
"Notropis alborus",3
"Notropis amoenus",3
"Notropis anogenus",3
"Notropis chlorocephalus",3
"Notropis cummingsae",3
"Notropis edwardraneyi",3
"Notropis maculatus",3
"Notropis rubricroceus",3
"Noturus munitus",3
"Noturus phaeus",3
"Odontoscion dentex",3
"Ompok bimaculatus",3
"Oncorhynchus kisutch",3
"Ophichthus gomesii",3
"Ophidion dromio",3
"Ophidion grayi",3
"Ophidion marginatum",3
"Opsanus beta",3
"Oregonichthys crameri",3
"Oreichthys cosuatis",3
"Orestias cuvieri",3
"Orestias laucaensis",3
"Orestias sp.",3
"Orthodon microlepidotus",3
"Osmerus mordax",3
"Paracanthurus hepatus",3
"Paralepididae",3
"Paralichthys sp.",3
"Parascombrops spinosus",3
"Parascorpaena mossambica",3
"Pareques iwamotoi",3
"Peprilus simillimus",3
"Peprilus triacanthus",3
"Percina fulvitaenia",3
"Peristedion miniatum",3
"Phallichthys amates",3
"Phanerodon furcatus",3
"Phoxinus phoxinus ujmonensis",3
"Pimelodidae",3
"Pimelodus sp.",3
"Pimelodus sp. f",3
"Plagopterus argentissimus",3
"Plectroglyphidodon lacrymatus",3
"Plectrypops lima",3
"Polymixia lowei",3
"Polymixia nobilis",3
"Polypterus ornatipinnis",3
"Pomacentrus callainus",3
"Pomacentrus coelestis",3
"Pomacentrus pavo",3
"Pomacentrus spilotoceps",3
"Pomacentrus vaiuli",3
"Porichthys plectrodon",3
"Potamorhina altamazonica",3
"Priapichthys annectens",3
"Priapichthys fria",3
"Prionotus rubio",3
"Pristiapogon kallopterus",3
"Pristigenys alta",3
"Pristipomoides aquilonaris",3
"Prosopium gemmifer",3
"Pseudobalistes fuscus",3
"Pseudochalceus lineatus",3
"Pseudohemiodon laticeps",3
"Pseudolaguvia kapuri",3
"Pseudupeneus maculatus",3
"Psilorhynchus gracilis",3
"Ptereleotris microlepis",3
"Pterois antennata",3
"Pterois radiata",3
"Pterois volitans",3
"Puntius terio",3
"Pyrrhulina melanostoma",3
"Pyrrhulina sp.",3
"Rachycentron canadum",3
"Raja sp.",3
"Rhamdia nicaraguensis",3
"Rhinichthys falcatus",3
"Rhizoprionodon terraenovae",3
"Rhoadsia altipinna",3
"Rhomboplites aurorubens",3
"Rhynchoconger ectenurus",3
"Rineloricaria lanceolata",3
"Roeboides occidentalis",3
"Rostroraja eglanteria",3
"Sarritor frenatus",3
"Schilbe intermedius",3
"Schistura scaturigina",3
"Schistura zonata",3
"Scomberomorus cavalla",3
"Scomberomorus maculatus",3
"Scorpaena brasiliensis",3
"Scorpaena plumieri",3
"Sebastes diploproa",3
"Sebastes entomelas",3
"Sebastes goodei",3
"Sebastes helvomaculatus",3
"Sebastes jordani",3
"Sebastes paucispinis",3
"Sebastes proriger",3
"Sebastes saxicola",3
"Sebastes variegatus",3
"Serranocirrhitus latus",3
"Serrapinnus heterodon",3
"Sicyases sanguineus",3
"Siganus rivulatus",3
"Sperata aor",3
"Sphyraena guachancho",3
"Stellifer sp.",3
"Stenotomus caprinus",3
"Stereolepis gigas",3
"Sternoptyx sp.",3
"Stomias boa",3
"Strongylura timucu",3
"Symphurus atricaudus",3
"Synagrops bellus",3
"Synagrops japonicus",3
"Syngnathus floridae",3
"Taeniura lymma",3
"Talismania bifurcata",3
"Thalassoma bifasciatum",3
"Thorichthys aureus",3
"Thysanophrys chiltonae",3
"Trachinotus rhodopus",3
"Triakis semifasciata",3
"Trichomycterus boylei",3
"Trichomycterus rivulatus",3
"Triglops macellus",3
"Umbrina coroides",3
"Urophycis chesteri",3
"Urotrygon rogersi",3
"Valenciennea strigata",3
"Xenurobrycon heterodon",3
"Xiphophorus gordoni",3
"Xiphophorus hellerii",3
"Xyrauchen texanus",3
"Zalembius rosaceus",3
"Zaprora silenus",3
"Zenopsis conchifer",3
"Ablabys taenianotus",2
"Acanthuridae",2
"Acanthurus coeruleus",2
"Acanthurus dussumieri",2
"Acanthurus nigroris",2
"Achirus lineatus",2
"Acropoma japonicum",2
"Alepisaurus sp.",2
"Alepocephalus sp.",2
"Alepocephalus tenebrosus",2
"Alosa aestivalis",2
"Alosa pseudoharengus",2
"Aluterus heudelotii",2
"Ambloplites sp.",2
"Amblygobius phalaena",2
"Amblypharyngodon mola",2
"Ammodytes hexapterus",2
"Ammodytes personatus",2
"Ammodytes tobianus",2
"Amphiprion clarkii",2
"Amphistichus argenteus",2
"Anabas cobojius",2
"Anampses chrysocephalus",2
"Ancistrus chagresi",2
"Ancistrus spinosus",2
"Ancylopsetta dilecta",2
"Andinoacara rivulatus",2
"Anguilla bengalensis",2
"Anoplogaster cornuta",2
"Apeltes quadracus",2
"Aphanopus carbo",2
"Apistogramma ramirezi",2
"Apogon aurolineatus",2
"Apogon binotatus",2
"Apogon maculatus",2
"Apteronotus leptorhynchus",2
"Archocentrus centrarchus",2
"Argentina striata",2
"Ariopsis seemanni",2
"Aristostomias scintillans",2
"Arothron stellatus",2
"Ascelichthys rhodorus",2
"Astronesthes lucifer",2
"Astronotus ocellatus",2
"Astyanacinus sp.",2
"Astyanax -A-",2
"Atherinella brasiliensis",2
"Australoheros facetus",2
"Bairdiella ronchus",2
"Balantiocheilos melanopterus",2
"Baldwinella aureorubens",2
"Balistes polylepis",2
"Balistidae",2
"Balitora eddsi",2
"Barbatula sp.",2
"Barbus trispilopleura",2
"Bascanichthys bascanium",2
"Batasio macronotus",2
"Bathycongrus wallacei",2
"Bathygobius curacao",2
"Bathygobius mystacium",2
"Bathygobius soporator",2
"Bathylagoides wesethi",2
"Bellator militaris",2
"Benthosema glaciale",2
"Beringraja stellulata",2
"Beryx splendens",2
"Blenniella chrysospilos",2
"Blennius sp.",2
"Bollmannia communis",2
"Bothus robinsi",2
"Botia almorhae",2
"Brachyhypopomus beebei",2
"Brachyhypopomus occidentalis",2
"Brachyrhaphis rhabdophora",2
"Bregmaceros pseudolanceolatus",2
"Brevoortia gunteri",2
"Brevoortia smithi",2
"Brycon -A-",2
"Brycon argenteus",2
"Brycon petrosus",2
"Bryconamericus -E-",2
"Bryconamericus peruanus",2
"Bryconamericus ricae",2
"Callionymus sp.",2
"Campostoma anomalum x Semotilus atromaculatus",2
"Cantherhines pullus",2
"Canthigaster rostrata",2
"Caprodon schlegelii",2
"Caranx caninus",2
"Caranx ruber",2
"Careproctus melanurus",2
"Catostomus conchos",2
"Catostomus snyderi",2
"Caulolatilus intermedius",2
"Caulolatilus princeps",2
"Cebidichthys violaceus",2
"Centropomus armatus",2
"Centropomus medius",2
"Cephalopholis argus",2
"Cetopsis candiru",2
"Cetopsorhamdia sp.",2
"Chaetodon auripes",2
"Chaetodon lunulatus",2
"Chaetodon ornatissimus",2
"Chaetodon striatus",2
"Chaetodon vagabundus",2
"Chaetostoma microps",2
"Champsodon capensis",2
"Channa marulius",2
"Characidium fasciatum",2
"Characodon eiseni",2
"Chasmodes bosquianus",2
"Cheirodon australe",2
"Cheirodon interruptus",2
"Chiasmodon niger",2
"Chilodus punctatus",2
"Chiloscyllium punctatum",2
"Chitala chitala",2
"Chromis atripes",2
"Chromis iomelas",2
"Chromis retrofasciata",2
"Chromis viridis",2
"Chromis weberi",2
"Chrosomus eos x C. neogaeus",2
"Chrysiptera glauca",2
"Cichlasoma regani",2
"Cirrhilabrus punctatus",2
"Cirrhinus reba",2
"Cirrhitus pinnulatus",2
"Cirripectes castaneus",2
"Citharichthys cornutus",2
"Clevelandia ios",2
"Clinidae",2
"Clinocottus acuticeps",2
"Coccorella atlantica",2
"Coelorinchus formosanus",2
"Colisa sota",2
"Conger oceanicus",2
"Coregonus artedi",2
"Coregonus sardinella",2
"Corydoras metae",2
"Corydoras sp.",2
"Coryphaenoides cinereus",2
"Cottidae",2
"Cottus aleuticus",2
"Cottus asper",2
"Cottus confusus",2
"Cottus klamathensis",2
"Cottus pitensis",2
"Cottus rhotheus",2
"Cottus tenuis",2
"Creagrutus amoenus",2
"Creagrutus flavescens",2
"Creagrutus gephyrus",2
"Crenichthys baileyi",2
"Crenicichla proteus",2
"Cribroheros rostratus",2
"Cryptopsaras couesii",2
"Ctenogobius shufeldti",2
"Ctenogobius stigmaticus",2
"Ctenolucius beani",2
"Ctenopoma muriei muriei",2
"Cyclopsetta chittendeni",2
"Cyclopsetta fimbriata",2
"Cyclopteridae",2
"Cyclothone acclinidens",2
"Cyclothone sp.",2
"Cynoglossus interruptus",2
"Cynopotamus sp.",2
"Cyphocharax sp.",2
"Cyprinella garmani",2
"Cyprinella proserpina",2
"Cyprinella rutila",2
"Cyprinella venusta x C. lutrensis",2
"Cyprinidae",2
"Cyprinodon nevadensis",2
"Cyttopsis rosea",2
"Daector schmitti",2
"Decapterus maruadsi",2
"Decapterus tabl",2
"Decodon puellaris",2
"Deltistes luxatus",2
"Devario aequipinnatus",2
"Diaphus fragilis",2
"Diaphus theta",2
"Dichotomyctere fluviatilis",2
"Diodon holocanthus",2
"Diodon sp.",2
"Diplomystes chilensis",2
"Echidna polyzona",2
"Echiostoma barbatum",2
"Eigenmannia virescens",2
"Elassoma okefenokee",2
"Elassoma sp.",2
"Eleotris fusca",2
"Embassichthys bathybius",2
"Engraulis encrasicolus",2
"Engraulis ringens",2
"Enneacanthus chaetodon",2
"Entomacrodus nigricans",2
"Epinephelus macrospilos",2
"Epinephelus merra",2
"Epinephelus quoyanus",2
"Eptatretus deani",2
"Eptatretus stoutii",2
"Etheostoma acuticeps",2
"Etheostoma aquali",2
"Etheostoma artesiae",2
"Etheostoma baileyi",2
"Etheostoma boschungi",2
"Etheostoma chlorobranchium",2
"Etheostoma davisoni",2
"Etheostoma gore",2
"Etheostoma lugoi",2
"Etheostoma lynceum",2
"Etheostoma mariae",2
"Etheostoma olivaceum",2
"Etheostoma osburni",2
"Etheostoma rubrum",2
"Etheostoma sagitta",2
"Etheostoma spectabile squamosum",2
"Etheostoma spectabile x E. whipplii",2
"Etheostoma thalassinum",2
"Etheostoma vitreum",2
"Etheostoma vulneratum",2
"Etmopterus splendidus",2
"Eucinostomus currani",2
"Eucinostomus gracilis",2
"Eucinostomus melanopterus",2
"Eucinostomus sp.",2
"Eumicrotremus orbis",2
"Eutropiichthys vacha",2
"Evorthodus lyricus",2
"Evynnis cardinalis",2
"Exocoetus obtusirostris",2
"Fonchiiichthys uracanthus",2
"Fowlerichthys radiosus",2
"Fundulus jenkinsi",2
"Fundulus lima",2
"Fundulus luciae",2
"Fundulus sp.",2
"Fundulus waccamensis",2
"Gadus sp.",2
"Gagata sexualis",2
"Galaxias maculatus",2
"Gambusia affinis holbrooki",2
"Gambusia episcopi",2
"Gambusia holbrooki",2
"Garra dembeensis",2
"Gasteropelecus sternicla",2
"Gastropsetta frontalis",2
"Gavialiceps taiwanensis",2
"Genyonemus lineatus",2
"Geophagus crassilabris",2
"Gila minacae",2
"Gila nigrescens x Rhinichthys cataractae",2
"Gila orcuttii",2
"Glyptothorax garhwali",2
"Gnathonemus petersii",2
"Gobionellus microdon",2
"Gogangra viridescens",2
"Goodea atripinnis",2
"Grammoplites scaber",2
"Gudusia chapra",2
"Gymnothorax chilospilus",2
"Gymnothorax moringa",2
"Gymnothorax pictus",2
"Gymnotus cylindricus",2
"Haemulon flavolineatum",2
"Haemulon macrostomum",2
"Haemulon sciurus",2
"Haemulon striatum",2
"Halichoeres bathyphilus",2
"Halichoeres caudalis",2
"Halichoeres cyanocephalus",2
"Halichoeres garnoti",2
"Halichoeres sp.",2
"Halieutaea fumosa",2
"Halieutaea stellata",2
"Harpadon nehereus",2
"Hemicaranx amblyrhynchus",2
"Hemieleotris latifasciata",2
"Hemigrammus -D-",2
"Hemiodus unimaculatus",2
"Hemitripterus bolini",2
"Henonemus punctatus",2
"Heterandria jonesii",2
"Heterodontus francisci",2
"Hexagrammos lagocephalus",2
"Holacanthus tricolor",2
"Hoplosternum littorale",2
"Hoplunnis macrura",2
"Hybopsis boucardi",2
"Hydrocyon sp.",2
"Hypentelium sp.",2
"Hyphessobrycon sp.",2
"Hyporthodus flavolimbatus",2
"Hypostomus plecostomus",2
"Hypsypops rubicundus",2
"Icelinus borealis",2
"Icelinus filamentosus",2
"Icelinus quadriseriatus",2
"Ichthyococcus ovatus",2
"Ichthyoelephas humeralis",2
"Ictalurus pricei",2
"Ilyodon whitei",2
"Imparfinis sp.",2
"Iotichthys phlegethontis",2
"Istiblennius edentulus",2
"Jenynsia unitaenia",2
"Jordania zonope",2
"Kathetostoma averruncus",2
"Kuhlia mugil",2
"Kyphosus bigibbus",2
"Labeo calbasu",2
"Labeo rohita",2
"Labrisomus nuchipinnis",2
"Lactophrys bicaudalis",2
"Lactoria cornuta",2
"Lampanyctus sp.",2
"Lampetra sp.",2
"Lamprogrammus niger",2
"Lavinia exilicauda",2
"Lepidophanes guentheri",2
"Lepidosiren paradoxa",2
"Lepidotrigla alata",2
"Lepomis macrochirus x L. gulosus",2
"Lepophidium collettei",2
"Lepophidium entomelan",2
"Lepophidium inca",2
"Lepophidium kallion",2
"Lepophidium negropinna",2
"Lepophidium prorates",2
"Lestrolepis japonica",2
"Leucoraja garmani",2
"Leuroglossus stilbius",2
"Liopropoma susumi",2
"Liparis sp.",2
"Lipariscus nanus",2
"Lophius americanus",2
"Loricaria cataphracta",2
"Lucania interioris",2
"Lumpenus fabricii",2
"Lumpenus sp.",2
"Lutjanus campechanus",2
"Lycenchelys crotalinus",2
"Macrodon ancylodon",2
"Macroramphosus gracilis",2
"Malacocottus sp.",2
"Malacoctenus versicolor",2
"Mastacembelus sp.",2
"Megalops cyprinoides",2
"Melamphaidae",2
"Melanocetus johnsonii",2
"Melanostigma pammelas",2
"Melanostomias bartonbeani",2
"Melanotaenia splendida",2
"Mene maculata",2
"Menidia extensa",2
"Menticirrhus elongatus",2
"Menticirrhus saxatilis",2
"Micralestes acutidens",2
"Microcanthus strigatus",2
"Microgadus tomcod",2
"Micropogonias furnieri",2
"Micropterus punctulatus x M. salmoides",2
"Micropterus treculii",2
"Minous quincarinatus",2
"Monopterus cuchia",2
"Moxostoma cervinum",2
"Mugilidae",2
"Mulloidichthys vanicolensis",2
"Muraenesox bagio",2
"Mustelus canis",2
"Mustelus sp.",2
"Mycteroperca microlepis",2
"Myctophum punctatum",2
"Myleus sp.",2
"Myoxocephalus octodecemspinosus",2
"Myripristis amaena",2
"Myripristis murdjan",2
"Mystus tengara",2
"Nangra sp.",2
"Nannobrachium cuprarium",2
"Nannoglanis fasciatus",2
"Narcine brasiliensis",2
"Naso brevirostris",2
"Nectamia fusca",2
"Nemipterus bathybius",2
"Neoceratodus forsteri",2
"Neoepinnula orientalis",2
"Neoniphon argenteus",2
"Neoniphon sammara",2
"Nezumia liolepis",2
"Notropis aguirrepequenoi",2
"Notropis bairdi buccula",2
"Notropis braytoni",2
"Notropis candidus",2
"Notropis nazas",2
"Notropis rubellus x Luxilus cornutus",2
"Notropis sallaei",2
"Notropis spectrunculus",2
"Noturus hildebrandi lautus",2
"Noturus stigmosus",2
"Noturus taylori",2
"Ocyurus chrysurus",2
"Odontostilbe ecuadorensis",2
"Ogilbia sp.",2
"Oligocottus rimensis",2
"Oligocottus rubellio",2
"Oligosarcus oligolepis",2
"Omobranchus obliquus",2
"Oncorhynchus clarkii x O. mykiss",2
"Oncorhynchus gorbuscha",2
"Oncorhynchus nerka",2
"Oncorhynchus tshawytscha",2
"Ophichthus cruentifer",2
"Ophichthus urolophus",2
"Ophidion sp.",2
"Opistognathus sp.",2
"Opsanus pardus",2
"Orestias chungarensis",2
"Ostichthys japonicus",2
"Ostorhinchus luteus",2
"Ostorhinchus rubrimacula",2
"Ostorhinchus sealei",2
"Otophidium omostigma",2
"Oxycheilinus bimaculatus",2
"Oxymonacanthus longirostris",2
"Pagellus erythrinus",2
"Pagrus caeruleostictus",2
"Pampus argenteus",2
"Pangasius sp.",2
"Parabembras curtus",2
"Parablennius marmoreus",2
"Paracirrhites arcatus",2
"Paracirrhites forsteri",2
"Paralaubuca sp.",2
"Paraluteres prionurus",2
"Paraneetroplus bulleri",2
"Parapercis decemfasciata",2
"Parapercis lutevittata",2
"Parapercis multifasciata",2
"Parascombrops philippinensis",2
"Parastromateus niger",2
"Parmaturus xaniurus",2
"Pellona flavipinnis",2
"Pempheris sp.",2
"Peprilus sp.",2
"Perca fluviatilis",2
"Percina aurantiaca",2
"Percina caprodes x P. phoxocephala",2
"Percina gymnocephala",2
"Percina peltata",2
"Percina tanasi",2
"Percopsis transmontana",2
"Pervagor spilosoma",2
"Petenia splendida",2
"Pethia gelius",2
"Phenacobius crassilabrum",2
"Phenacorhamdia sp.",2
"Photonectes albipennis",2
"Photostomias sp.",2
"Physiculus japonicus",2
"Piabucina astrigata",2
"Piabucina panamensis",2
"Pimelodella chagresi",2
"Pimelodella sp.",2
"Pimephales tenellus parviceps",2
"Plagiopsetta glossa",2
"Plecostomus sp.",2
"Plectroglyphidodon dickii",2
"Plesiops coeruleolineatus",2
"Pleuronectes quadrituberculatus",2
"Pleuronichthys decurrens",2
"Poblana alchichica",2
"Poeciliopsis elongata",2
"Poeciliopsis occidentalis",2
"Poeciliopsis retropinna",2
"Poeciliopsis viriosa",2
"Pogonias cromis",2
"Pogonichthys macrolepidotus",2
"Polycentrus schomburgkii",2
"Polyipnus spinifer",2
"Polymixia japonica",2
"Polynemus melanochir",2
"Polypterus sp.",2
"Pomacanthus asfur",2
"Pomacentrus moluccensis",2
"Pontinus longispinis",2
"Porichthys porosissimus",2
"Poromitra crassiceps",2
"Premnas biaculeatus",2
"Priacanthus macracanthus",2
"Prionotus longispinosus",2
"Prionotus stearnsi",2
"Prionotus stephanophrys",2
"Pristicon trimaculatus",2
"Profundulus guatemalensis",2
"Profundulus labialis",2
"Profundulus punctatus",2
"Promethichthys prometheus",2
"Prosopium abyssicola",2
"Prosopium spilonotus",2
"Protomyctophum thompsoni",2
"Psenopsis anomala",2
"Pseudanthias squamipinnis",2
"Pseudecheneis eddsi",2
"Pseudobatos productus",2
"Pseudocetopsis sp.",2
"Pseudocheilinus octotaenia",2
"Pseudochromis sp.",2
"Pseudogramma polyacantha",2
"Pseudophichthys splendens",2
"Pseudopleuronectes americanus",2
"Pseudorhombus quinquocellatus",2
"Psilorhynchus nudithoracicus",2
"Psychrolutes paradoxus",2
"Pterapogon kauderni",2
"Pterocaesio digramma",2
"Pterois lunulata",2
"Ptychocheilus umpquae",2
"Pygidium striatum",2
"Rathbunella hypoplecta",2
"Rhabdamia gracilis",2
"Rhamdia humilis",2
"Rhamdia luigiana",2
"Rhinecanthus assasi",2
"Rhinichthys cobitis",2
"Rhinoliparis barbulifer",2
"Rhynchoconger flavus",2
"Rhynchocypris percnurus",2
"Rineloricaria sp.",2
"Roa modesta",2
"Rocio octofasciata",2
"Rogadius asper",2
"Rostroraja texana",2
"Rypticus sp.",2
"Sagamichthys abei",2
"Salvelinus alpinus",2
"Sargocentron caudimaculatum",2
"Sargocentron punctatissimum",2
"Sargocentron vexillarium",2
"Sargocentron xantherythrum",2
"Sarritor leptorhynchus",2
"Saurenchelys fierasfer",2
"Saurida filamentosa",2
"Saurida gracilis",2
"Scarus ghobban",2
"Schizodon fasciatus",2
"Schizothoraichthys sp.",2
"Sciaena sp.",2
"Scomber scombrus",2
"Scomberoides lysan",2
"Scombridae",2
"Scopeloberyx opisthopterus",2
"Scorpaena calcarata",2
"Scorpaena guttata",2
"Sebastapistes tinkhami",2
"Sebastes auriculatus",2
"Sebastes caurinus",2
"Sebastes chlorostictus",2
"Sebastes elongatus",2
"Sebastes emphaeus",2
"Sebastes levis",2
"Sebastes melanops",2
"Sebastes melanostomus",2
"Sebastes miniatus",2
"Sebastes pinniger",2
"Sebastes rosaceus",2
"Sebastes rosenblatti",2
"Sebastes rubrivinctus",2
"Sebastes sp.",2
"Sebastes wilsoni",2
"Sebastiscus marmoratus",2
"Selar crumenophthalmus",2
"Seriphus politus",2
"Serrivomer jesperseni",2
"Sicydium altum",2
"Sicydium sp.",2
"Siganus doliatus",2
"Siganus fuscescens",2
"Siphateles boraxobius",2
"Sisor rheophilus",2
"Sparisoma chrysopterum",2
"Sperata seenghala",2
"Sphoeroides spengleri",2
"Sphoeroides testudineus",2
"Sphyraena borealis",2
"Sphyrna lewini",2
"Squaliolus aliae",2
"Squatina californica",2
"Squatina dumeril",2
"Stegastes partitus",2
"Sternoptyx diaphana",2
"Stethojulis strigiventer",2
"Strophidon sathete",2
"Suggrundus meerdervoortii",2
"Sunagocia arenicola",2
"Synbranchus sp.",2
"Synodontis clarias",2
"Synodus lucioceps",2
"Synodus poeyi",2
"Tarletonbeania crenularis",2
"Terapon jarbua",2
"Thalassoma lunare",2
"Trachurus symmetricus",2
"Triacanthodes anomalus",2
"Triglops forficatus",2
"Triportheus angulatus",2
"Triportheus elongatus",2
"Tripterophycis gilchristi",2
"Upeneus japonicus",2
"Uranoscopus oligolepis",2
"Urobatis halleri",2
"Urophycis chuss",2
"Urophycis floridana",2
"Urophycis tenuis",2
"Variola albimarginata",2
"Variola louti",2
"Vieja guttulata",2
