"dwc.scientificName","freq"
"Apogon sp.",6
"Archosargus rhomboidalis",6
"Aulostomus maculatus",6
"Bodianus pulchellus",6
"Bramidae",6
"Brevoortia patronus",6
"Bythites gerdae",6
"Carapus bermudensis",6
"Catostomus catostomus",6
"Centrodraco acanthopoma",6
"Chilomycterus sp.",6
"Cichlasoma urophthalmus",6
"Citharichthys arenaceus",6
"Citharichthys cornutus",6
"Conger sp.",6
"Coryphaena sp.",6
"Cottus chattahoochee",6
"Cottus hypselurus",6
"Cottus perplexus",6
"Couesius plumbeus",6
"Cryptopsaras couesii",6
"Cyclopsetta fimbriata",6
"Cyclothone parapallida",6
"Cynoscion arenarius",6
"Diodon hystrix",6
"Dipturus teevani",6
"Eleotris amblyopsis",6
"Erimyzon tenuis",6
"Etheostoma asprigene",6
"Etheostoma chlorosomum",6
"Etheostoma edwini",6
"Etheostoma meadiae",6
"Etheostoma parvipinne",6
"Etheostoma tippecanoe",6
"Fundulus grandis",6
"Gerres cinereus",6
"Haemulon flavolineatum",6
"Haemulon striatum",6
"Holacanthus tricolor",6
"Hoplunnis sp.",6
"Hygophum macrochir",6
"Hyperoglyphe perciformis",6
"Isurus oxyrinchus",6
"Macrhybopsis hyostoma",6
"Macrouridae",6
"Malacoraja senta",6
"Masturus lanceolatus",6
"Menidia sp.",6
"Microgobius gulosus",6
"Morone mississippiensis",6
"Moxostoma sp.",6
"Mycteroperca phenax",6
"Myrichthys ocellatus",6
"Nessorhamphus ingolfianus",6
"Notropis buchanani",6
"Notropis sp. (cf. chlorocephalus",6
"Notropis xaenocephalus",6
"Noturus maydeni",6
"Odontopyxis trispinosa",6
"Ogcocephalidae",6
"Oncorhynchus kisutch",6
"Ophidion holbrookii",6
"Ophioblennius macclurei",6
"Paralepididae",6
"Parasudis truculenta",6
"Parophrys vetulus",6
"Peprilus burti",6
"Percina burtoni",6
"Percina palmaris",6
"Poecilia reticulata",6
"Pomacentridae",6
"Priacanthus blochii",6
"Scaphirhynchus platorynchus",6
"Scorpaena calcarata",6
"Sphoeroides testudineus",6
"Sphyraena sp.",6
"Strongylura notata",6
"Syacium gunteri",6
"Synaphobranchus kaupii",6
"Synodus synodus",6
"Thoburnia hamiltoni",6
"Trichopsetta ventralis",6
"Umbrina coroides",6
"Acanthurus chirurgus",5
"Acanthurus nigrofuscus",5
"Acipenser fulvescens",5
"Agosia chrysogaster",5
"Aldrovandia affinis",5
"Alopias vulpinus",5
"Ambloplites constellatus",5
"Ameiurus serracanthus",5
"Ameiurus sp.",5
"Antennarius radiosus",5
"Apogon maculatus",5
"Artedius lateralis",5
"Astronesthes similus",5
"Astyanax mexicanus",5
"Ateleopus sp.",5
"Bascanichthys bascanium",5
"Belonesox belizanus",5
"Brotula barbata",5
"Caranx lugubris",5
"Carpiodes velifer",5
"Catostomus occidentalis",5
"Centrarchidae",5
"Centrarchidae hybrid Lepomis auritus x gibbosus?",5
"Centrarchidae hybrid Lepomis macrochirus x microlophus?",5
"Chaunax stigmaeus",5
"Chlopsis bicolor",5
"Chromis cyanea",5
"Chromis sp.",5
"Cichla ocellaris",5
"Colossoma sp.",5
"Cottus aleuticus",5
"Cottus girardi",5
"Cycleptus elongatus",5
"Cyprinella stigmatura",5
"Decapterus macarellus",5
"Derichthys serpentinus",5
"Diaphus subtilis",5
"Dicrolene introniger",5
"Enchelycore nigricans",5
"Epinephelus adscensionis",5
"Epinephelus sp.",5
"Ericymba amplamala",5
"Etheostoma artesiae",5
"Etheostoma euzonum",5
"Etheostoma gracile",5
"Etheostoma kennicotti",5
"Etheostoma lepidum",5
"Etheostoma luteovinctum",5
"Etheostoma osburni",5
"Etheostoma proeliare",5
"Etmopterus hillianus",5
"Eucinostomus jonesii",5
"Fenestraja sinusmexicanus",5
"Foetorepus agassizii",5
"Fundulus luciae",5
"Gephyroberyx darwinii",5
"Gila pandora",5
"Gila robusta",5
"Gordiichthys leibyi",5
"Gymnothorax miliaris",5
"Halichoeres garnoti",5
"Halichoeres maculipinna",5
"Hemanthias leptus",5
"Hiodon alosoides",5
"Holacanthus ciliaris",5
"Hololepis serrifer",5
"Hyporthodus flavolimbatus",5
"Istiophoridae",5
"Lampanyctus tenuiformis",5
"Leptolucania ommata",5
"Leucoraja garmani",5
"Lophogobius cyprinoides",5
"Lota lota",5
"Lutjanus apodus",5
"Lutjanus jocu",5
"Lycenchelys verrillii",5
"Micropterus henshalli",5
"Moxostoma lachneri",5
"Moxostoma sp. (cf. poecilurum",5
"Moxostoma valenciennesi",5
"Muraena retifera",5
"Myoxocephalus aenaeus",5
"Myripristis jacobus",5
"Narcine bancroftii",5
"Naucrates ductor",5
"Nettastomatidae",5
"Notacanthus chemnitzii",5
"Notropis blennius",5
"Notropis chrosomus",5
"Notropis semperasper",5
"Noturus elegans",5
"Ogcocephalus sp.",5
"Oligocottus maculosus",5
"Oligocottus snyderi",5
"Ophichthus sp.",5
"Osmerus mordax",5
"Parupeneus multifasciatus",5
"Peristedion truncatum",5
"Physiculus fulvus",5
"Physiculus karrerae",5
"Platichthys stellatus",5
"Polymixia lowei",5
"Polyodon spathula",5
"Polyprion americanus",5
"Priacanthus macracanthus",5
"Priacanthus prolixus",5
"Priacanthus sagittarius",5
"Prionotus roseus",5
"Pronotogrammus martinicensis",5
"Prosopium williamsoni",5
"Pseudophichthys splendens",5
"Pterois antennata",5
"Raja texana",5
"Ruvettus pretiosus",5
"Rypticus saponaceus",5
"Salmo salar",5
"Scopeloberyx robustus",5
"Serranus atrobranchus",5
"Serranus tigrinus",5
"Sparisoma chrysopterum",5
"Squalus cubensis",5
"Stegastes leucostictus",5
"Stegastes sp.",5
"Strongylura timucu",5
"Synodontidae",5
"Xenolepidichthys dalgleishi",5
"Xiphias gladius",5
"",4
"Acrocheilus alutaceus",4
"Adinia xenica",4
"Ammodytes americanus",4
"Antennarius striatus",4
"Apodichthys fucorum",4
"Archoplites interruptus",4
"Astronotus ocellatus",4
"Atractosteus spatula",4
"Bairdiella ronchus",4
"Balistapus undulatus",4
"Balistes vetula",4
"Bembrops anatirostris",4
"Bembrops gobioides",4
"Breviraja claramaculata",4
"Campostoma pauciradii",4
"Canthigaster sp.",4
"Carcharodon carcharias",4
"Centropyge argi",4
"Chaetodon aya",4
"Chasmistes brevirostris",4
"Chasmodes saburrae",4
"Chauliodus sp.",4
"Cheilopogon heterurus",4
"Cheilopogon sp.",4
"Clinocottus analis",4
"Cottus gulosus",4
"Cyprinella leedsi",4
"Cyprinidae hybrid Clinostomus funduloides x Nocomis leptocephalus?",4
"Deltistes luxatus",4
"Diaphus fragilis",4
"Diaphus termophilus",4
"Dionda argentosa",4
"Diplophos taenia",4
"Elassoma sp.",4
"Eleotris pisonis",4
"Entomacrodus nigricans",4
"Epigonus sp.",4
"Epinephelus morio",4
"Esox lucius",4
"Etheostoma basilare",4
"Etheostoma corona",4
"Etheostoma cragini",4
"Etheostoma erythrozonum",4
"Etheostoma exile",4
"Etheostoma lynceum",4
"Etheostoma maydeni",4
"Etheostoma microperca",4
"Etheostoma moorei",4
"Etheostoma obeyense",4
"Etheostoma planasaxatile",4
"Etheostoma sp. (cf. spectabile",4
"Etheostoma whipplei",4
"Etropus rimosus",4
"Fistularia sp.",4
"Foetorepus sp.",4
"Fundulus similis",4
"Gadus morhua",4
"Gnatholepis thompsoni",4
"Gobiesox maeandricus",4
"Gobiosoma robustum",4
"Gymnothorax polygonius",4
"Halichoeres poeyi",4
"Harengula sp.",4
"Hemitremia flammea",4
"Hemitripterus americanus",4
"Hexagrammos decagrammus",4
"Hippocampus reidi",4
"Hippoglossoides platessoides",4
"Howella brodiei",4
"Hypoplectrus unicolor",4
"Ichthyomyzon castaneus",4
"Ictaluridae",4
"Lachnolaimus maximus",4
"Laemonema goodebeanorum",4
"Laemonema sp.",4
"Lavinia exilicauda",4
"Lepomis miniatus",4
"Liopropoma sp.",4
"Lophius gastrophysus",4
"Macrhybopsis tomellerii",4
"Melamphaes sp.",4
"Menidia audens",4
"Microgadus proximus",4
"Misgurnus anguillicaudatus",4
"Monolene sp.",4
"Moringua edwardsi",4
"Nocomis asper",4
"Nocomis effusus",4
"Notropis ammophilus",4
"Notropis ortenburgeri",4
"Noturus funebris",4
"Noturus gladiator",4
"Noturus hildebrandi",4
"Ocyurus chrysurus",4
"Omosudis lowii",4
"Ophidion grayi",4
"Parablennius marmoreus",4
"Paradiplogrammus bairdi",4
"Paralepis elongata",4
"Paralichthys squamilentus",4
"Percina crypta",4
"Percina macrocephala",4
"Percina smithvanizi",4
"Peristedion thompsoni",4
"Platygobio gracilis",4
"Polydactylus virginicus",4
"Pomacanthus arcuatus",4
"Priacanthidae",4
"Prosopium cylindraceum",4
"Pteronotropis hubbsi",4
"Pteronotropis metallicus",4
"Pteronotropis signipinnis",4
"Sargocentron bullisi",4
"Sargocentron vexillarium",4
"Scomber colias",4
"Scombridae",4
"Scorpaena agassizii",4
"Semotilus thoreauianus",4
"Serranus sp.",4
"Sphoeroides dorsalis",4
"Stomiidae",4
"Sufflamen bursa",4
"Symphurus nebulosus",4
"Symphurus urospilus",4
"Synagrops trispinosus",4
"Tautogolabrus adspersus",4
"Thoburnia atripinnis",4
"Tilapia sp.",4
"Trachinotus sp.",4
"Uncisudis advena",4
"Uropterygius macularius",4
"Yarrella blackfordi",4
"Abudefduf taurus",3
"Acanthurus nigricans",3
"Acanthurus triostegus",3
"Aetobatus narinari",3
"Aldrovandia gracilis",3
"Alepocephalus agassizii",3
"Amblyopsidae",3
"Ammocrypta beanii",3
"Ammocrypta clara",3
"Ammocrypta vivax",3
"Anarchopterus criniger",3
"Ancylopsetta dilecta",3
"Anisotremus virginicus",3
"Antigonia sp.",3
"Apogon binotatus",3
"Aprognathodon platyventris",3
"Archocentrus myrnae",3
"Ariomma regulus",3
"Ariosoma anale",3
"Arothron nigropunctatus",3
"Astrapogon puncticulatus",3
"Astrapogon stellatus",3
"Atherinidae",3
"Atherinops affinis",3
"Auxis rochei",3
"Balistes polylepis",3
"Bathyagonus alascanus",3
"Bathygobius curacao",3
"Bathylagus sp.",3
"Bellator brachychir",3
"Benthobatis marcida",3
"Bolinichthys sp.",3
"Brama sp.",3
"Bregmaceros cantori",3
"Bregmaceros houdei",3
"Carapidae",3
"Catostomus columbianus",3
"Catostomus discobolus",3
"Catostomus latipinnis",3
"Caulolatilus princeps",3
"Chaunax sp.",3
"Chiasmodon niger",3
"Chromis multilineata",3
"Chrosomus eos",3
"Chrosomus tennesseensis",3
"Cichlasoma bimaculatum",3
"Citharichthys stigmaeus",3
"Clupea pallasii",3
"Coelorinchus occa",3
"Conodon nobilis",3
"Coregonus clupeaformis",3
"Coryphaenoides brevibarbis",3
"Coryphaenoides zaniophorus",3
"Coryphopterus glaucofraenum",3
"Cottus paulus",3
"Cryptacanthodes maculatus",3
"Cyclothone obscura",3
"Cyprinella caerulea",3
"Cyprinella callisema",3
"Cyprinella proserpina",3
"Cyprinella xaenura",3
"Cyprinidae hybrid Acrocheilus alutaceus x Ptychocheilus oregonensis?",3
"Cyprinidae hybrid Clinostomus x Notropis?",3
"Cyprinidae hybrid Notropis hudsonius x scepticus?",3
"Cyprinidae hybrid Notropis hybrid?",3
"Cyprinidae hybrid Notropis leuciodus x rubricroceus?",3
"Cyprinidae hybrid Rhinichthys atratulus x obtusus?",3
"Dactyloscopus tridigitatus",3
"Dascyllus aruanus",3
"Elassoma okefenokee",3
"Epinephelus guttatus",3
"Epinephelus striatus",3
"Eptatretus minor",3
"Equetus punctatus",3
"Esox masquinongy",3
"Etheostoma baileyi",3
"Etheostoma blennius",3
"Etheostoma chuckwachatte",3
"Etheostoma cinereum",3
"Etheostoma denoncourti",3
"Etheostoma derivativum",3
"Etheostoma forbesi",3
"Etheostoma grahami",3
"Etheostoma microlepidum",3
"Etheostoma nigripinne",3
"Etheostoma olivaceum",3
"Etheostoma pseudovulatum",3
"Etheostoma rubrum",3
"Etheostoma rupestre",3
"Etheostoma sagitta",3
"Etmopterus gracilispinis",3
"Etmopterus schultzi",3
"Eucinostomus havana",3
"Eucinostomus melanopterus",3
"Fundulus blairae",3
"Fundulus dispar",3
"Fundulus kansae",3
"Fundulus nottii",3
"Fundulus sp.",3
"Galeus arae",3
"Gasterosteus wheatlandi",3
"Gigantura chuni",3
"Gonioplectrus hispanus",3
"Gordiichthys randalli",3
"Gymnothorax nigromarginatus",3
"Haemulon album",3
"Haemulon carbonarium",3
"Halichoeres bathyphilus",3
"Halichoeres marginatus",3
"Halichoeres sp.",3
"Herichthys cyanoguttatus",3
"Hippocampus zosterae",3
"Howella sp.",3
"Hybognathus hankinsoni",3
"Hybopsis amnis",3
"Hyperprosopon argenteum",3
"Hypophthalmichthys nobilis",3
"Hyporthodus nigritus",3
"Ictiobus cyprinellus",3
"Ictiobus niger",3
"Kuhlia salelea",3
"Kyphosus sp.",3
"Labrisomus xanti",3
"Lepophidium sp.",3
"Leucoraja ocellata",3
"Liopropoma eukrines",3
"Lutjanus cyanopterus",3
"Lycodes terraenovae",3
"Lythrurus bellus",3
"Lythrurus snelsoni",3
"Lythrypnus spilus",3
"Melanonus zugmayeri",3
"Menidia peninsulae",3
"Microdesmus longipinnis",3
"Micrometrus aurora",3
"Micropterus cataractae",3
"Moxostoma congestum",3
"Moxostoma hubbsi",3
"Moxostoma pisolabrum",3
"Nannobrachium atrum",3
"Notropis baileyi",3
"Notropis heterodon",3
"Notropis melanostomus",3
"Notropis ozarcanus",3
"Notropis perpallidus",3
"Notropis potteri",3
"Notropis sabinae",3
"Noturus fasciatus",3
"Noturus flavipinnis",3
"Novaculichthys taeniourus",3
"Oncorhynchus nerka",3
"Ophioblennius atlanticus",3
"Ophiodon elongatus",3
"Oregonichthys crameri",3
"Ostracion meleagris",3
"Pagellus acarne",3
"Parachromis managuensis",3
"Paraclinus marmoratus",3
"Paralichthys sp.",3
"Pareques acuminatus",3
"Percidae",3
"Percina aurolineata",3
"Percina bimaculata",3
"Percina carbonaria",3
"Percina kusha",3
"Percina macrolepida",3
"Percina uranidea",3
"Peristedion gracile",3
"Phaeoptyx conklini",3
"Phaeoptyx pigmentaria",3
"Phallichthys amates",3
"Phenacobius catostomus",3
"Pholis gunnellus",3
"Piaractus brachypomus",3
"Pimephales tenellus",3
"Platytroctidae",3
"Poecilia mexicana",3
"Prionace glauca",3
"Prionotus longispinosus",3
"Prionotus ophyras",3
"Prionotus stearnsi",3
"Pristigenys niphonia",3
"Pristigenys refulgens",3
"Pristis pristis",3
"Promethichthys prometheus",3
"Psettichthys melanostictus",3
"Pterois miles",3
"Pteronotropis welaka",3
"Remora remora",3
"Rhinecanthus aculeatus",3
"Rhinichthys cobitis",3
"Rhinoptera javanica",3
"Rhinoptera marginata",3
"Rubicundus lopheliae",3
"Rypticus maculatus",3
"Rypticus subbifrenatus",3
"Sargocentron coruscum",3
"Sargocentron diadema",3
"Sarpa salpa",3
"Scarus sp.",3
"Scarus taeniopterus",3
"Scopelarchus michaelsarsi",3
"Scopelogadus mizolepis",3
"Scorpaena grandicornis",3
"Scorpaena inermis",3
"Scorpaena sp.",3
"Semotilus sp.",3
"Sphyraenops bairdianus",3
"Stegastes planifrons",3
"Steindachneria argentea",3
"Stenotomus sp.",3
"Stephanolepis sp.",3
"Sternoptychidae",3
"Symphurus billykrietei",3
"Symphurus minor",3
"Symphurus pusillus",3
"Synaphobranchidae",3
"Terapon jarbua",3
"Thalassoma duperrey",3
"Tiluropsis sp.",3
"Triglidae",3
"Urobatis jamaicensis",3
"Urophycis cirrata",3
"Zalieutes mcgintyi",3
"Zanclus cornutus",3
"Zenion hololepis",3
"Abudefduf sordidus",2
"Acanthogobius flavimanus",2
"Acanthostracion polygonius",2
"Acentrogobius caninus",2
"Acipenser sp.",2
"Aetomylaeus nichofii",2
"Alfaro cultratus",2
"Alosa alabamae",2
"Aluterus sp.",2
"Ammocrypta pellucida",2
"Amphilophus rhytisma",2
"Anchoa cayorum",2
"Anchoa colonensis",2
"Anchovia clupeoides",2
"Anchoviella perfasciata",2
"Antennarius multiocellatus",2
"Antennarius sp.",2
"Anthias anthias",2
"Apodichthys flavidus",2
"Apogon aurolineatus",2
"Apogon quadrisquamatus",2
"Apterichtus kendalli",2
"Argyropelecus affinis",2
"Ariosoma selenops",2
"Artedius harringtoni",2
"Astronesthes macropogon",2
"Astronesthes niger",2
"Astyanax anai",2
"Astyanax fasciatus",2
"Astyanax nicaraguensis",2
"Avocettina infans",2
"Barathronus bicolor",2
"Bathophilus longipinnis",2
"Bathycongrus sp.",2
"Bathygobius mystacium",2
"Benthodesmus tenuis",2
"Blenniella bilitonensis",2
"Blenniidae",2
"Bodianus rufus",2
"Bodianus scrofa",2
"Bolinichthys distofax",2
"Bothus lunatus",2
"Bothus mancus",2
"Branchiostoma virginiae",2
"Brotula multibarbata",2
"Bryconamericus scleroparius",2
"Butis koilomatodon",2
"Bythites fuscus",2
"Calamopteryx goslinei",2
"Calamus calamus",2
"Callechelys guineensis",2
"Campostoma sp.",2
"Canthigaster amboinensis",2
"Canthigaster jactator",2
"Carcharhinus signatus",2
"Carcharhinus sp.",2
"Cataetyx laticeps",2
"Catostomus fumeiventris",2
"Catostomus insignis",2
"Catostomus platyrhynchus",2
"Catostomus plebeius",2
"Catostomus santaanae",2
"Caulolatilus intermedius",2
"Centrarchidae hybrid Chaenobryttus gulosus x Lepomis cyanellus?",2
"Centrarchidae hybrid Enneacanthus gloriosus x obesus?",2
"Centrarchidae hybrid Lepomis cyanellus x ?",2
"Centrarchidae hybrid Lepomis cyanellus x megalotis?",2
"Centropomus mexicanus",2
"Centropomus pectinatus",2
"Centropristis sp.",2
"Centropyge bispinosa",2
"Centropyge potteri",2
"Cephalopholis fulva",2
"Chaetodon citrinellus",2
"Chaetodon lunula",2
"Chaetodon ornatissimus",2
"Chaetodon quadrimaculatus",2
"Chaunax pictus",2
"Chlopsis dentatus",2
"Chromis insolata",2
"Chrosomus saylori",2
"Clevelandia ios",2
"Clinocottus embryum",2
"Clinocottus globiceps",2
"Cobitidae",2
"Conger cinereus",2
"Coptodon rendalli",2
"Coris gaimard",2
"Coryphopterus venezuelae",2
"Cottunculus microps",2
"Cottus baileyi",2
"Cottus pitensis",2
"Cottus sp.",2
"Crenichthys baileyi",2
"Ctenochaetus striatus",2
"Ctenogobius stigmaticus",2
"Cyclopterus lumpus",2
"Cyprinidae hybrid Chrosomus oreas x Nocomis leptocephalus?",2
"Cyprinidae hybrid Chrosomus oreas x Notropis chiliticus?",2
"Cyprinidae hybrid Clinostomus funduloides x Notropis chlorocephalus?",2
"Cyprinidae hybrid Cyprinella hybrid?",2
"Cyprinidae hybrid Luxilus albeolus x Nocomis?",2
"Cyprinidae hybrid Luxilus cornutus x Notropis rubellus?",2
"Cyprinidae hybrid Nocomis leptocephalus x ?",2
"Cyprinidae hybrid Nocomis micropogon x Rhinichthys cataractae?",2
"Cyprinidae hybrid Nocomis x ?",2
"Cyprinidae hybrid Notropis chlorocephalus x lutipinnis?",2
"Cyprinodon pecosensis",2
"Dallia pectoralis",2
"Dasyatis centroura",2
"Dasyatis kuhlii",2
"Dasyatis sp.",2
"Dasyatis zugei",2
"Decapterus tabl",2
"Dentex canariensis",2
"Dentex macrophthalmus",2
"Dermatolepis inermis",2
"Diaphus minax",2
"Diaphus rafinesquii",2
"Diapterus rhombeus",2
"Diplacanthopoma sp.",2
"Diplodus cervinus",2
"Diplodus sargus",2
"Dipturus batis",2
"Drepane longimana",2
"Drepane punctata",2
"Echeneidae",2
"Echidna catenata",2
"Echiophis intertinctus",2
"Ectreposebastes imus",2
"Eleutheronema tetradactylum",2
"Embiotoca lateralis",2
"Enchelycore sp.",2
"Entomacrodus striatus",2
"Entosphenus tridentatus",2
"Epigonus pectinifer",2
"Erimystax cahni",2
"Esocidae hybrid Esox americanus x niger?",2
"Etelis oculatus",2
"Etheostoma barbouri",2
"Etheostoma bison",2
"Etheostoma chermocki",2
"Etheostoma chienense",2
"Etheostoma douglasi",2
"Etheostoma etnieri",2
"Etheostoma lawrencei",2
"Etheostoma mihileze",2
"Etheostoma sanguifluum",2
"Etheostoma squamiceps",2
"Etheostoma starnesi",2
"Etheostoma tallapoosae",2
"Etheostoma tetrazonum",2
"Etheostoma uniporum",2
"Etmopterus virens",2
"Etropus sp.",2
"Eurypharynx pelecanoides",2
"Eustomias schmidti",2
"Evermannella sp.",2
"Exocoetidae",2
"Forcipiger flavissimus",2
"Fundulus bifax",2
"Fundulus cingulatus",2
"Fundulus julisia",2
"Fundulus pulvereus",2
"Fundulus stellifer",2
"Fundulus zebrinus",2
"Gadomus arcuatus",2
"Gambusia nobilis",2
"Gambusia speciosa",2
"Gastropsetta frontalis",2
"Glossogobius aureus",2
"Gobiodes broussonnetii",2
"Gomphosus varius",2
"Gonostomatidae",2
"Gordiichthys ergodes",2
"Grammicolepis brachiusculus",2
"Gymnachirus sp.",2
"Gymnachirus texae",2
"Haemulon chrysargyreum",2
"Halichoeres hortulanus",2
"Halichoeres radiatus",2
"Harengula humeralis",2
"Hemitaurichthys polylepis",2
"Heniochus varius",2
"Hippoglossoides elassodon",2
"Hololepis saludae",2
"Hybognathus placitus",2
"Hybopsis sp.",2
"Hyperoglyphe sp.",2
"Hypomesus transpacificus",2
"Hypophthalmichthys molitrix",2
"Hyporhamphus sp.",2
"Hyporthodus mystacinus",2
"Hysterocarpus traskii",2
"Ictalurus lupus",2
"Idiacanthus fasciola",2
"Ijimaia antillarum",2
"Jenkinsia lamprotaenia",2
"Jenkinsia majua",2
"Kyphosus vaigiensis",2
"Lactophrys bicaudalis",2
"Laemonema melanurum",2
"Lagocephalus sp.",2
"Lampadena sp.",2
"Lepidophanes gaussi",2
"Lepidophanes sp.",2
"Lepidopsetta bilineata",2
"Lepomis symmetricus",2
"Lepophidium brevibarbe",2
"Lepophidium staruophor",2
"Leptostomias bilobatus",2
"Lethrinus harak",2
"Limanda aspera",2
"Liopropoma aberrans",2
"Liparis florae",2
"Liparis inquilinus",2
"Liza parmata",2
"Lobianchia sp.",2
"Lophiodes reticulatus",2
"Lutjanus vitta",2
"Magnisudis atlantica",2
"Maurolicus sp.",2
"Meiacanthus kamoharai",2
"Melamphaes typhlops",2
"Melanogrammus aeglefinus",2
"Micropterus notius",2
"Micropterus treculii",2
"Microstomus pacificus",2
"Monomitopus agassizii",2
"Monopenchelys acuta",2
"Moringua sp.",2
"Morone sp.",2
"Mugil gyrans",2
"Muraena robusta",2
"Mycteroperca venenosa",2
"Mylocheilus caurinus",2
"Mylopharyngodon piceus",2
"Myoxocephalus polyacanthocephalus",2
"Myoxocephalus scorpius",2
"Myrophis sp.",2
"Neobythites sp.",2
"Neoepinnula orientalis",2
"Neoscopelus macrolepidotus",2
"Nezumia atlantica",2
"Notropis asperifrons",2
"Notropis cahabae",2
"Notropis girardi",2
"Notropis hypsilepis",2
"Notropis stilbius",2
"Noturus baileyi",2
"Noturus flavater",2
"Noturus phaeus",2
"Noturus taylori",2
"Ogcocephalus corniger",2
"Ogcocephalus cubifrons",2
"Ogcocephalus vespertilio",2
"Ogilbia sp.",2
"Oligocottus rubellio",2
"Oncorhynchus apache",2
"Ophichthus menezesi",2
"Ophidion nocomis",2
"Oreochromis niloticus",2
"Pagellus erythrinus",2
"Paracirrhites arcatus",2
"Parahollardia lineata",2
"Paralepis coregonoides",2
"Paranthias furcifer",2
"Pareques iwamotoi",2
"Pempheris schomburgkii",2
"Percina austroperca",2
"Percina brucethompsoni",2
"Percina cymatotaenia",2
"Percina kathae",2
"Percina williamsi",2
"Phanerodon furcatus",2
"Pholis laeta",2
"Pholis ornata",2
"Pholis schultzi",2
"Platycephalidae",2
"Pleuronectiformes",2
"Poecilia gillii",2
"Polymixia nobilis",2
"Pomacentrus sp.",2
"Porichthys notatus",2
"Priacanthus fitchi",2
"Priacanthus sp.",2
"Priacanthus zaiserae",2
"Priapichthys annectens",2
"Prionotus punctatus",2
"Prognichthys gibbifrons",2
"Prolatilus jugularis",2
"Psenes sp.",2
"Pseudocaranx dentex",2
"Pseudomyrophis fugesae",2
"Pseudomyrophis nimius",2
"Pseudoscopelus scriptus",2
"Pterycombus brama",2
"Ptychocheilus umpquae",2
"Puntius conchonius",2
"Pygocentrus sp.",2
"Pygoplites diacanthus",2
"Raja binoculata",2
"Raja sp.",2
"Rastrelliger kanagurda",2
"Remora brachyptera",2
"Rhinecanthus rectangulus",2
"Rhinichthys falcatus",2
"Salvelinus alpinus",2
"Salvelinus namaycush",2
"Sargocentron sp.",2
"Scaphirhynchus albus",2
"Scardinius erythrophthalmus",2
"Scartella cristata",2
"Scomberomorus regalis",2
"Scorpaena albifimbria",2
"Scorpaenodes caribbaeus",2
"Scorpaenodes guamensis",2
"Scorpaenopsis possi",2
"Sebastes fasciatus",2
"Sebastes marinus",2
"Sebastes melanops",2
"Serraniculus pumilio",2
"Serranus annularis",2
"Serranus atricauda",2
"Serrivomer sp.",2
"Sillago sihama",2
"Sphoeroides parvus",2
"Sphyraena picudilla",2
"Sphyrna mokarran",2
"Spondyliosoma cantharus",2
"Squalus mitsukurii",2
"Stegastes rectifraenum",2
"Stegastes variabilis",2
"Stemonosudis intermedia",2
"Strongylura strongylura",2
"Symphurus atricaudus",2
"Symphysanodon berryi",2
"Synaphobranchus oregoni",2
"Syngnathus leptorhynchus",2
"Synodus variegatus",2
"Taratichthys longipinnis",2
"Tetraodontidae",2
"Thalassoma quinquevittatum",2
"Thunnus atlanticus",2
"Triakis semifasciata",2
"Triglops pingelii",2
"Trinectes inscriptus",2
"Tylosurus sp.",2
"Typhlichthys subterraneus",2
"Uraspis secunda",2
"Urobatis halleri",2
"Urophycis tenuis",2
"Xanthichthys ringens",2
"Xeneretmus latifrons",2
"Xeneretmus triacanthus",2
"Xenodermichthys copei",2
"Xiphister atropurpureus",2
"Zaniolepis latipinnis",2
"Zebrasoma flavescens",2
"Abramis brama",1
"Abudefduf abdominalis",1
"Abudefduf declivifrons",1
"Abudefduf troschelii",1
"Acanthemblemaria spinosa",1
"Acanthochaenus luetkenii",1
"Acanthocobitis zonalternans",1
"Acanthonus armatus",1
"Acanthopagrus berda",1
"Acanthuridae",1
"Acanthurus achilles",1
"Acanthurus coeruleus",1
"Acanthurus lineatus",1
"Acanthurus olivaceus",1
"Acentrogobius cyanomos",1
"Acentrogobius nebulosus",1
"Achirus mazatlanus",1
"Acipenser medirostris",1
"Acipenser transmontanus",1
"Acreichthys tomentosus",1
"Aetomylaeus maculatus",1
"Agonopsis sterletus",1
"Agonopsis vulsa",1
"Alburnus alburnus",1
"Alepes vari",1
"Alepisaurus brevirostris",1
"Alepocephalidae",1
"Amatitlania nigrofasciata",1
"Ambassis miops",1
"Ambassis nalua",1
"Amblycirrhitus pinos",1
"Amblyglyphidodon curacao",1
"Amblygobius phalaena",1
"Amblyopsis spelaea",1
"Ammodytes hexapterus",1
"Amphilius sp.",1
"Amphilophus bussingi",1
"Amphiprion clarkii",1
"Amphistichus koelzi",1
"Amphistichus rhodoterus",1
"Anarhichas lupus",1
"Anchoa lamprotaenia",1
"Anguilla marmorata",1
"Anisotremus davidsonii",1
"Anodontostoma chacunda",1
"Anoplarchus insignis",1
"Anoxypristis cuspidata",1
"Anthias woodsi",1
"Antigonia combatia",1
"Apareiodon agmatos",1
"Aplochiton zebra",1
"Apocryptodon madurensis",1
"Apogon gouldi",1
"Apogon lachneri",1
"Apogonichthyoides timorensis",1
"Apristurus sp.",1
"Apsilus dentatus",1
"Archocentrus nigrofasciatus",1
"Argyripnus atlanticus",1
"Argyropelecus olfersii",1
"Ariomma melanum",1
"Ariosoma sp.",1
"Aristostomias tittmanni",1
"Arius sp.",1
"Arothron meleagris",1
"Artedius corallinus",1
