"dwc.scientificName","freq"
"Haemulon carbonarium",10
"Haemulon chrysargyreum",10
"Hypoplectrus puella",10
"Hyporhamphus gilli",10
"Lampanyctus photonotus",10
"Lepisosteus",10
"Lepisosteus platyrhincus",10
"Lepophidium profundorum",10
"Lobianchia gemellarii",10
"Lutjanus",10
"Lutjanus apodus",10
"Luxilus albeolus",10
"Microspathodon chrysurus",10
"Monacanthidae",10
"Mylochromis",10
"Myoxocephalus",10
"Myripristis murdjan",10
"Notropis rubricroceus",10
"Percina carbonaria",10
"Poromitra",10
"Psenes",10
"Racovitzia glacialis",10
"Sebastes marinus",10
"Squalus acanthias",10
"Stegastes planifrons",10
"Stomiidae",10
"Syacium ovale",10
"Trachinocephalus myops",10
"Trachinotus paitensis",10
"Trachurus lathami",10
"Trachurus trachurus",10
"Tylosurus crocodilus",10
"Tyrannochromis macrostoma",10
"Amblyraja radiata",9
"Ammocrypta beanii",9
"Ammocrypta pellucida",9
"Ancylopsetta ommata",9
"Apogonidae",9
"Aulostomus maculatus",9
"Balistapus undulatus",9
"Borostomias antarcticus",9
"Bothus pantherinus",9
"Calamus brachysomus",9
"Catostomus catostomus",9
"Citharichthys arctifrons",9
"Coryphaena equiselis",9
"Cubiceps pauciradiatus",9
"Cyclothone sp.",9
"Cyprinella camura",9
"Diodon holocanthus",9
"Diplectrum pacificum",9
"Etheostoma",9
"Etheostoma baileyi",9
"Etheostoma cyanoprosopum",9
"Etheostoma podostemone",9
"Etheostoma spectabile spectabile",9
"Etheostoma uniporum",9
"Etropus microstomus",9
"Gasterosteus",9
"Gempylus serpens",9
"Glyptocephalus cynoglossus",9
"Gymnothorax flavimarginatus",9
"Gymnothorax undulatus",9
"Haemulon aurolineatum",9
"Halichoeres scapularis",9
"Halieutichthys aculeatus",9
"Harpagifer antarcticus",9
"Heteropriacanthus cruentatus",9
"Howella atlantica",9
"Labridae",9
"Labrisomus nuchipinnis",9
"Lampadena speculigera",9
"Liparis atlanticus",9
"Lobianchia dofleini",9
"Lutjanus griseus",9
"Lutjanus synagris",9
"Lythrurus fumeus",9
"Maylandia",9
"Melamphaes simus",9
"Misgurnus fossilis",9
"Mycteroperca rosacea",9
"Myripristis berndti",9
"Nicholsina usta",9
"Notropis cummingsae",9
"Notropis procne",9
"Ophidion marginatum",9
"Opisthonema libertate",9
"Paraliparis",9
"Pareques acuminatus",9
"Parupeneus barberinus",9
"Peristedion miniatum",9
"Petromyzon",9
"Petroscirtes mitratus",9
"Phenacobius catostomus",9
"Pogonias",9
"Pomacanthus paru",9
"Pristipomoides",9
"Prognichthys gibbifrons",9
"Pseudupeneus grandisquamis",9
"Rhamdia nicaraguensis",9
"Schilbe mystus",9
"Scopelogadus",9
"Starksia",9
"Thalassoma hardwicke",9
"Triglops murrayi",9
"Umbra pygmaea",9
"Xenodermichthys copei",9
"Abudefduf sexfasciatus",8
"Acanthurus",8
"Alosa mediocris",8
"Aluterus",8
"Ameiurus",8
"Anarhichas lupus",8
"Apogon binotatus",8
"Atherinomorus lacunosus",8
"Balistes",8
"Bathydraco marri",8
"Bonapartia pedaliota",8
"Brevoortia patronus",8
"Chondrichthyes",8
"Chrosomus oreas",8
"Cichlasoma",8
"Clarias gariepinus",8
"Copadichromis virginalis",8
"Coryphaena",8
"Cynoscion? jamaicensis",8
"Cypselurus comatus",8
"Dactylopterus volitans",8
"Diaphus effulgens",8
"Dibranchus atlanticus",8
"Diplospinus multistriatus",8
"Doratonotus megalepis",8
"Elassoma zonatum",8
"Etheostoma gracile",8
"Etheostoma serrifer",8
"Fistularia commersonii",8
"Genyochromis mento",8
"Gonostoma",8
"Gramma loreto",8
"Gymnothorax meleagris",8
"Gymnothorax pictus",8
"Gymnothorax rueppellii",8
"Haemulon flaviguttatum",8
"Haemulon sciurus",8
"Hoplias malabaricus",8
"Howella sherborni",8
"Hypleurochilus geminatus",8
"Istiblennius edentulus",8
"Laemonema",8
"Lampanyctus crocodilus",8
"Lethrinops",8
"Lethrinops lethrinus",8
"Lipophrys adriaticus",8
"Lophodolos acanthognathus",8
"Lutjanus campechanus",8
"Luxilus pilsbryi",8
"Lythrurus bellus",8
"Megalops atlanticus",8
"Melanochromis",8
"Melanolagus bericoides",8
"Melanonus zugmayeri",8
"Monacanthus ciliatus",8
"Myxine glutinosa",8
"Narcine brasiliensis",8
"Naso lituratus",8
"Nesiarchus nasutus",8
"Notropis greenei",8
"Notropis longirostris",8
"Ogcocephalidae",8
"Opsopoeodus emiliae",8
"Otopharynx speciosus",8
"Otopharynx tetraspilus",8
"Parupeneus macronema",8
"Peprilus burti",8
"Percina brucethompsoni",8
"Phenacobius uranops",8
"Placidochromis johnstoni",8
"Pleuronectidae",8
"Polydactylus approximans",8
"Polypterus palmas",8
"Protopterus aethiopicus",8
"Salmo trutta",8
"Salvelinus alpinus",8
"Salvelinus malma",8
"Sargocentron rubrum",8
"Seriola zonata",8
"Stromateidae",8
"Symphurus",8
"Synagrops bellus",8
"Synaphobranchus affinis",8
"Synodontidae",8
"Taaningichthys bathyphilus",8
"Tyrannochromis nigriventer",8
"Vinciguerria lucetia",8
"Vinciguerria poweriae",8
"Acanthurus lineatus",7
"Andinoacara coeruleopunctatus",7
"Apogon endekataenia",7
"Arctozenus risso",7
"Argyropelecus gigas",7
"Argyropelecus lychnus lychnus",7
"Aristostomias",7
"Astronesthes leucopogon",7
"Belonidae",7
"Benthodesmus simonyi",7
"Blenniella periophthalmus",7
"Bregmaceros mcclellandii",7
"Calamus",7
"Calotomus carolinus",7
"Canthigaster margaritata",7
"Centropomus",7
"Chaetodon",7
"Cheilodipterus macrodon",7
"Chionobathyscus dewitti",7
"Chirostomias pliopterus",7
"Chloroscombrus chrysurus",7
"Chromis cyaneus",7
"Coccorella atlantica",7
"Corythoichthys haematopterus",7
"Cynoscion nebulosus",7
"Cyprinus carpio",7
"Diaphus lucidus",7
"Diaphus metopoclampus",7
"Diaphus perspicillatus",7
"Diaphus rafinesquii",7
"Diplotaxodon",7
"Diretmus argenteus",7
"Dolopichthys",7
"Dormitator maculatus",7
"Echiostoma barbatum",7
"Etheostoma derivativum",7
"Etheostoma exile",7
"Etheostoma lynceum",7
"Etheostoma punctulatum",7
"Etheostoma rufilineatum",7
"Etheostoma squamiceps",7
"Foetorepus agassizii",7
"Fundulus confluentus",7
"Gerreidae",7
"Gomphosus varius",7
"Gonichthys cocco",7
"Gymnoscopelus nicholsi",7
"Haemulidae",7
"Halichoeres hortulanus",7
"Halichoeres semicinctus",7
"Hemiramphidae",7
"Hemitilapia oxyrhyncha",7
"Holocentridae",7
"Hybognathus nuchalis",7
"Hypoatherina harringtonensis",7
"Hypoatherina temminckii",7
"Hypsoblennius gentilis",7
"Ichthyomyzon castaneus",7
"Kyphosidae?",7
"Labidochromis vellicans",7
"Lampanyctus alatus",7
"Lamprologus callipterus",7
"Lumpenus lumpretaeformis",7
"Lutjanus mahogoni",7
"Luxilus cerasinus",7
"Macroramphosus scolopax",7
"Maylandia lombardoi",7
"Melamphaes suborbitalis",7
"Melanostigma",7
